date,ret_base_pct,ret_rule_pct,size_mult
2021-05-26,-0.10000000,-0.10000000,1.0
2021-05-27,0.03000000,0.03000000,1.0
2021-05-28,0.03000000,0.03000000,1.0
2021-05-29,0.03037500,0.03037500,1.0
2021-05-30,0.03000000,0.03000000,1.0
2021-05-31,0.03000000,0.03000000,1.0
2021-06-01,0.03000000,0.03000000,1.0
2021-06-02,0.03000000,0.03000000,1.0
2021-06-03,0.03000000,0.03000000,1.0
2021-06-04,0.04056600,0.04056600,1.0
2021-06-05,0.03000000,0.03000000,1.0
2021-06-06,0.03000000,0.03000000,1.0
2021-06-07,0.03000000,0.03000000,1.0
2021-06-08,0.02101500,0.02101500,1.0
2021-06-09,-0.01023900,-0.01023900,1.0
2021-06-10,-0.00076600,-0.00076600,1.0
2021-06-11,0.01738800,0.01738800,1.0
2021-06-12,0.00140600,0.00140600,1.0
2021-06-13,0.00593300,0.00593300,1.0
2021-06-14,0.01685600,0.01685600,1.0
2021-06-15,0.02800200,0.02800200,1.0
2021-06-16,0.03000000,0.03000000,1.0
2021-06-17,0.03000000,0.03000000,1.0
2021-06-18,0.01568700,0.01568700,1.0
2021-06-19,-0.00717100,-0.00717100,1.0
2021-06-20,0.00156300,0.00156300,1.0
2021-06-21,-0.01147100,-0.01147100,1.0
2021-06-22,-0.01485900,-0.01485900,1.0
2021-06-23,-0.03352100,-0.03352100,1.0
2021-06-24,-0.12778500,-0.12778500,1.0
2021-06-25,0.00000000,0.00000000,1.0
2021-06-26,0.00000000,0.00000000,1.0
2021-06-27,0.00000000,0.00000000,1.0
2021-06-28,0.00000000,0.00000000,1.0
2021-06-29,0.00000000,0.00000000,1.0
2021-06-30,0.00000000,0.00000000,1.0
2021-07-01,0.00000000,0.00000000,1.0
2021-07-02,0.00000000,0.00000000,1.0
2021-07-03,0.00000000,0.00000000,1.0
2021-07-04,0.00000000,0.00000000,1.0
2021-07-05,-0.12044000,-0.12044000,1.0
2021-07-06,-0.02003400,-0.02003400,1.0
2021-07-07,0.00663800,0.00663800,1.0
2021-07-08,-0.03310100,-0.03310100,1.0
2021-07-09,-0.04709400,-0.04709400,1.0
2021-07-10,0.00783800,0.00783800,1.0
2021-07-11,0.01441200,0.01441200,1.0
2021-07-12,0.02231400,0.02231400,1.0
2021-07-13,0.02005200,0.02005200,1.0
2021-07-14,-0.00043600,-0.00043600,1.0
2021-07-15,0.00669300,0.00669300,1.0
2021-07-16,-0.00435100,-0.00435100,1.0
2021-07-17,0.00802200,0.00802200,1.0
2021-07-18,0.01556600,0.01556600,1.0
2021-07-19,-0.00555700,-0.00555700,1.0
2021-07-20,-0.04719500,-0.04719500,1.0
2021-07-21,-0.09432200,-0.09432200,1.0
2021-07-22,-0.13626100,-0.13626100,1.0
2021-07-23,0.00000000,0.00000000,1.0
2021-07-24,0.00000000,0.00000000,1.0
2021-07-25,0.00000000,0.00000000,1.0
2021-07-26,0.00000000,0.00000000,1.0
2021-07-27,0.00000000,0.00000000,1.0
2021-07-28,0.00000000,0.00000000,1.0
2021-07-29,0.00000000,0.00000000,1.0
2021-07-30,0.00000000,0.00000000,1.0
2021-07-31,0.00000000,0.00000000,1.0
2021-08-01,-0.10000000,-0.10000000,1.0
2021-08-02,0.03000000,0.03000000,1.0
2021-08-03,0.03000000,0.03000000,1.0
2021-08-04,0.02127200,0.02127200,1.0
2021-08-05,0.03000000,0.03000000,1.0
2021-08-06,0.03000000,0.03000000,1.0
2021-08-07,0.03000000,0.03000000,1.0
2021-08-08,0.03000000,0.03000000,1.0
2021-08-09,0.03000000,0.03000000,1.0
2021-08-10,0.03000000,0.03000000,1.0
2021-08-11,0.03000000,0.03000000,1.0
2021-08-12,0.03000000,0.03000000,1.0
2021-08-13,0.03000000,0.03000000,1.0
2021-08-14,0.03000000,0.03000000,1.0
2021-08-15,0.03000000,0.03000000,1.0
2021-08-16,0.03392400,0.03392400,1.0
2021-08-17,0.03000000,0.03000000,1.0
2021-08-18,0.03000000,0.03000000,1.0
2021-08-19,0.03000000,0.03000000,1.0
2021-08-20,0.03576100,0.03576100,1.0
2021-08-21,0.04670700,0.04670700,1.0
2021-08-22,0.03481300,0.03481300,1.0
2021-08-23,0.07316300,0.07316300,1.0
2021-08-24,0.08064800,0.08064800,1.0
2021-08-25,0.03956800,0.03956800,1.0
2021-08-26,0.04186500,0.04186500,1.0
2021-08-27,0.03000000,0.03000000,1.0
2021-08-28,0.06537700,0.06537700,1.0
2021-08-29,0.03000000,0.03000000,1.0
2021-08-30,0.04255000,0.04255000,1.0
2021-08-31,0.08731100,0.08731100,1.0
2021-09-01,0.10584100,0.10584100,1.0
2021-09-02,0.14661500,0.01330750,0.5
2021-09-03,0.10560600,0.05280300,0.5
2021-09-04,0.07494600,0.01494600,1.0
2021-09-05,0.03000000,0.03000000,1.0
2021-09-06,0.04678300,0.04678300,1.0
2021-09-07,0.04297700,0.04297700,1.0
2021-09-08,0.03000000,0.03000000,1.0
2021-09-09,0.03000000,0.03000000,1.0
2021-09-10,0.03111500,0.03111500,1.0
2021-09-11,0.03000000,0.03000000,1.0
2021-09-12,0.03000000,0.03000000,1.0
2021-09-13,0.03000000,0.03000000,1.0
2021-09-14,0.03000000,0.03000000,1.0
2021-09-15,0.03000000,0.03000000,1.0
2021-09-16,0.03000000,0.03000000,1.0
2021-09-17,0.03000000,0.03000000,1.0
2021-09-18,0.03000000,0.03000000,1.0
2021-09-19,0.03000000,0.03000000,1.0
2021-09-20,0.03000000,0.03000000,1.0
2021-09-21,0.03000000,0.03000000,1.0
2021-09-22,0.03000000,0.03000000,1.0
2021-09-23,0.02257900,0.02257900,1.0
2021-09-24,-0.01241400,-0.01241400,1.0
2021-09-25,0.02562900,0.02562900,1.0
2021-09-26,0.01077100,0.01077100,1.0
2021-09-27,0.03000000,0.03000000,1.0
2021-09-28,0.01562300,0.01562300,1.0
2021-09-29,0.01386600,0.01386600,1.0
2021-09-30,0.02923500,0.02923500,1.0
2021-10-01,0.00950900,0.00950900,1.0
2021-10-02,0.01473400,0.01473400,1.0
2021-10-03,0.03000000,0.03000000,1.0
2021-10-04,0.03000000,0.03000000,1.0
2021-10-05,0.00773400,0.00773400,1.0
2021-10-06,0.03000000,0.03000000,1.0
2021-10-07,0.07184900,0.07184900,1.0
2021-10-08,0.07015100,0.07015100,1.0
2021-10-09,0.03571700,0.03571700,1.0
2021-10-10,0.04090600,0.04090600,1.0
2021-10-11,0.03000000,0.03000000,1.0
2021-10-12,0.03000000,0.03000000,1.0
2021-10-13,0.03000000,0.03000000,1.0
2021-10-14,0.05007900,0.05007900,1.0
2021-10-15,0.05668500,0.05668500,1.0
2021-10-16,0.11926300,0.11926300,1.0
2021-10-17,0.11566200,-0.00216900,0.5
2021-10-18,0.07064200,0.03532100,0.5
2021-10-19,0.03497400,-0.02502600,1.0
2021-10-20,0.08323700,0.08323700,1.0
2021-10-21,0.18823400,0.18823400,1.0
2021-10-22,0.09121800,-0.01439100,0.5
2021-10-23,0.05842700,-0.00157300,1.0
2021-10-24,0.10043500,0.10043500,1.0
2021-10-25,0.08666600,0.08666600,1.0
2021-10-26,0.15762500,0.15762500,1.0
2021-10-27,0.08650100,-0.01674950,0.5
2021-10-28,0.03935600,-0.02064400,1.0
2021-10-29,0.06561000,0.06561000,1.0
2021-10-30,0.07863600,0.07863600,1.0
2021-10-31,0.11187700,0.11187700,1.0
2021-11-01,0.12080300,0.12080300,1.0
2021-11-02,0.09653700,0.09653700,1.0
2021-11-03,0.15743400,0.15743400,1.0
2021-11-04,0.14310500,0.01155250,0.5
2021-11-05,0.07810700,0.01810700,1.0
2021-11-06,0.13616800,0.13616800,1.0
2021-11-07,0.09095900,0.09095900,1.0
2021-11-08,0.12394900,0.12394900,1.0
2021-11-09,0.14577300,0.14577300,1.0
2021-11-10,0.16342600,0.16342600,1.0
2021-11-11,0.05502300,0.05502300,1.0
2021-11-12,0.09041800,0.09041800,1.0
2021-11-13,0.06901600,0.06901600,1.0
2021-11-14,0.03702100,0.03702100,1.0
2021-11-15,0.07786000,0.07786000,1.0
2021-11-16,0.05599800,0.05599800,1.0
2021-11-17,0.03315500,0.03315500,1.0
2021-11-18,0.03123500,0.03123500,1.0
2021-11-19,0.03000000,0.03000000,1.0
2021-11-20,0.03000000,0.03000000,1.0
2021-11-21,0.03000000,0.03000000,1.0
2021-11-22,0.03000000,0.03000000,1.0
2021-11-23,0.03289700,0.03289700,1.0
2021-11-24,0.03201000,0.03201000,1.0
2021-11-25,0.04321200,0.04321200,1.0
2021-11-26,0.05760400,0.05760400,1.0
2021-11-27,0.03082400,0.03082400,1.0
2021-11-28,0.03000000,0.03000000,1.0
2021-11-29,0.04077400,0.04077400,1.0
2021-11-30,0.04781000,0.04781000,1.0
2021-12-01,0.05183500,0.05183500,1.0
2021-12-02,0.03595100,0.03595100,1.0
2021-12-03,0.04888400,0.04888400,1.0
2021-12-04,0.01917800,0.01917800,1.0
2021-12-05,0.02727300,0.02727300,1.0
2021-12-06,0.03000000,0.03000000,1.0
2021-12-07,0.02397700,0.02397700,1.0
2021-12-08,0.03000000,0.03000000,1.0
2021-12-09,0.03000000,0.03000000,1.0
2021-12-10,0.03000000,0.03000000,1.0
2021-12-11,0.03000000,0.03000000,1.0
2021-12-12,0.03000000,0.03000000,1.0
2021-12-13,0.03000000,0.03000000,1.0
2021-12-14,0.01834500,0.01834500,1.0
2021-12-15,0.03000000,0.03000000,1.0
2021-12-16,0.03000000,0.03000000,1.0
2021-12-17,0.02467800,0.02467800,1.0
2021-12-18,0.02674200,0.02674200,1.0
2021-12-19,0.02708000,0.02708000,1.0
2021-12-20,0.03000000,0.03000000,1.0
2021-12-21,0.02918400,0.02918400,1.0
2021-12-22,0.03000000,0.03000000,1.0
2021-12-23,0.02373800,0.02373800,1.0
2021-12-24,0.03000000,0.03000000,1.0
2021-12-25,0.03000000,0.03000000,1.0
2021-12-26,0.03000000,0.03000000,1.0
2021-12-27,0.03000000,0.03000000,1.0
2021-12-28,0.03000000,0.03000000,1.0
2021-12-29,0.03000000,0.03000000,1.0
2021-12-30,0.03000000,0.03000000,1.0
2021-12-31,0.01689800,0.01689800,1.0
2022-01-01,0.03000000,0.03000000,1.0
2022-01-02,0.03000000,0.03000000,1.0
2022-01-03,0.03000000,0.03000000,1.0
2022-01-04,0.03000000,0.03000000,1.0
2022-01-05,0.03000000,0.03000000,1.0
2022-01-06,0.03000000,0.03000000,1.0
2022-01-07,0.03000000,0.03000000,1.0
2022-01-08,0.03000000,0.03000000,1.0
2022-01-09,0.03000000,0.03000000,1.0
2022-01-10,0.02452200,0.02452200,1.0
2022-01-11,0.02739400,0.02739400,1.0
2022-01-12,-0.00048900,-0.00048900,1.0
2022-01-13,-0.00358700,-0.00358700,1.0
2022-01-14,-0.01523300,-0.01523300,1.0
2022-01-15,-0.11771800,-0.11771800,1.0
2022-01-16,-0.11871000,-0.11871000,1.0
2022-01-17,0.01839800,0.01839800,1.0
2022-01-18,0.02999800,0.02999800,1.0
2022-01-19,0.02497300,0.02497300,1.0
2022-01-20,0.03000000,0.03000000,1.0
2022-01-21,0.02274900,0.02274900,1.0
2022-01-22,0.01307100,0.01307100,1.0
2022-01-23,0.00717100,0.00717100,1.0
2022-01-24,0.01409400,0.01409400,1.0
2022-01-25,0.00811800,0.00811800,1.0
2022-01-26,-0.00535900,-0.00535900,1.0
2022-01-27,-0.02260900,-0.02260900,1.0
2022-01-28,0.00955200,0.00955200,1.0
2022-01-29,0.00111700,0.00111700,1.0
2022-01-30,0.02517600,0.02517600,1.0
2022-01-31,-0.00409000,-0.00409000,1.0
2022-02-01,-0.00414300,-0.00414300,1.0
2022-02-02,0.00964800,0.00964800,1.0
2022-02-03,-0.00808100,-0.00808100,1.0
2022-02-04,0.00289100,0.00289100,1.0
2022-02-05,0.02745700,0.02745700,1.0
2022-02-06,0.03000000,0.03000000,1.0
2022-02-07,-0.00287600,-0.00287600,1.0
2022-02-08,0.03000000,0.03000000,1.0
2022-02-09,0.01916200,0.01916200,1.0
2022-02-10,0.01820100,0.01820100,1.0
2022-02-11,-0.00898600,-0.00898600,1.0
2022-02-12,0.03000000,0.03000000,1.0
2022-02-13,0.02279800,0.02279800,1.0
2022-02-14,0.01902900,0.01902900,1.0
2022-02-15,0.00770200,0.00770200,1.0
2022-02-16,0.03000000,0.03000000,1.0
2022-02-17,0.03000000,0.03000000,1.0
2022-02-18,-0.00429700,-0.00429700,1.0
2022-02-19,0.01867100,0.01867100,1.0
2022-02-20,0.00208700,0.00208700,1.0
2022-02-21,-0.00147100,-0.00147100,1.0
2022-02-22,-0.00596500,-0.00596500,1.0
2022-02-23,-0.01855800,-0.01855800,1.0
2022-02-24,-0.11352500,-0.11352500,1.0
2022-02-25,0.00000000,0.00000000,1.0
2022-02-26,0.00000000,0.00000000,1.0
2022-02-27,-0.11882500,-0.11882500,1.0
2022-02-28,-0.03553900,-0.03553900,1.0
2022-03-01,0.02436900,0.02436900,1.0
2022-03-02,0.01949300,0.01949300,1.0
2022-03-03,0.03000000,0.03000000,1.0
2022-03-04,0.03000000,0.03000000,1.0
2022-03-05,0.02165600,0.02165600,1.0
2022-03-06,0.00511200,0.00511200,1.0
2022-03-07,-0.01184200,-0.01184200,1.0
2022-03-08,0.02337800,0.02337800,1.0
2022-03-09,0.02677600,0.02677600,1.0
2022-03-10,0.00936100,0.00936100,1.0
2022-03-11,-0.01327200,-0.01327200,1.0
2022-03-12,-0.00070400,-0.00070400,1.0
2022-03-13,-0.01098300,-0.01098300,1.0
2022-03-14,-0.12800900,-0.12800900,1.0
2022-03-15,0.00000000,0.00000000,1.0
2022-03-16,-0.10412900,-0.10412900,1.0
2022-03-17,0.03000000,0.03000000,1.0
2022-03-18,0.02166200,0.02166200,1.0
2022-03-19,0.03000000,0.03000000,1.0
2022-03-20,0.03000000,0.03000000,1.0
2022-03-21,0.00895300,0.00895300,1.0
2022-03-22,0.03000000,0.03000000,1.0
2022-03-23,0.02701400,0.02701400,1.0
2022-03-24,0.00155700,0.00155700,1.0
2022-03-25,0.01542900,0.01542900,1.0
2022-03-26,0.01262800,0.01262800,1.0
2022-03-27,0.00305300,0.00305300,1.0
2022-03-28,0.03000000,0.03000000,1.0
2022-03-29,0.02959400,0.02959400,1.0
2022-03-30,0.03000000,0.03000000,1.0
2022-03-31,0.03000000,0.03000000,1.0
2022-04-01,0.02681900,0.02681900,1.0
2022-04-02,0.03000000,0.03000000,1.0
2022-04-03,0.03000000,0.03000000,1.0
2022-04-04,0.03000000,0.03000000,1.0
2022-04-05,0.03000000,0.03000000,1.0
2022-04-06,0.02989800,0.02989800,1.0
2022-04-07,0.02242100,0.02242100,1.0
2022-04-08,0.02430600,0.02430600,1.0
2022-04-09,0.02927900,0.02927900,1.0
2022-04-10,0.01895200,0.01895200,1.0
2022-04-11,0.02024300,0.02024300,1.0
2022-04-12,-0.02380800,-0.02380800,1.0
2022-04-13,-0.00242400,-0.00242400,1.0
2022-04-14,0.01297400,0.01297400,1.0
2022-04-15,-0.01234100,-0.01234100,1.0
2022-04-16,0.01359700,0.01359700,1.0
2022-04-17,0.02055800,0.02055800,1.0
2022-04-18,-0.02586400,-0.02586400,1.0
2022-04-19,0.01122300,0.01122300,1.0
2022-04-20,0.02270700,0.02270700,1.0
2022-04-21,0.00029100,0.00029100,1.0
2022-04-22,-0.01437300,-0.01437300,1.0
2022-04-23,-0.02846800,-0.02846800,1.0
2022-04-24,-0.03720300,-0.03720300,1.0
2022-04-25,-0.12890800,-0.12890800,1.0
2022-04-26,0.00000000,0.00000000,1.0
2022-04-27,0.00000000,0.00000000,1.0
2022-04-28,0.00000000,0.00000000,1.0
2022-04-29,0.00000000,0.00000000,1.0
2022-04-30,0.00000000,0.00000000,1.0
2022-05-01,0.00000000,0.00000000,1.0
2022-05-02,-0.10100000,-0.10100000,1.0
2022-05-03,0.03000000,0.03000000,1.0
2022-05-04,0.02250400,0.02250400,1.0
2022-05-05,0.03000000,0.03000000,1.0
2022-05-06,-0.01499700,-0.01499700,1.0
2022-05-07,0.00143800,0.00143800,1.0
2022-05-08,0.01734100,0.01734100,1.0
2022-05-09,0.03000000,0.03000000,1.0
2022-05-10,0.03000000,0.03000000,1.0
2022-05-11,0.01100700,0.01100700,1.0
2022-05-12,-0.07544600,-0.07544600,1.0
2022-05-13,-0.00168700,-0.00168700,1.0
2022-05-14,0.03000000,0.03000000,1.0
2022-05-15,0.02734300,0.02734300,1.0
2022-05-16,0.02382300,0.02382300,1.0
2022-05-17,0.01399500,0.01399500,1.0
2022-05-18,-0.00981600,-0.00981600,1.0
2022-05-19,0.01274800,0.01274800,1.0
2022-05-20,0.03000000,0.03000000,1.0
2022-05-21,0.00020100,0.00020100,1.0
2022-05-22,0.00934700,0.00934700,1.0
2022-05-23,0.03000000,0.03000000,1.0
2022-05-24,-0.01015600,-0.01015600,1.0
2022-05-25,0.02367900,0.02367900,1.0
2022-05-26,0.01823700,0.01823700,1.0
2022-05-27,0.03000000,0.03000000,1.0
2022-05-28,0.02871200,0.02871200,1.0
2022-05-29,0.03000000,0.03000000,1.0
2022-05-30,0.03000000,0.03000000,1.0
2022-05-31,0.03000000,0.03000000,1.0
2022-06-01,0.03000000,0.03000000,1.0
2022-06-02,0.00292000,0.00292000,1.0
2022-06-03,0.00210300,0.00210300,1.0
2022-06-04,0.01057100,0.01057100,1.0
2022-06-05,0.01193900,0.01193900,1.0
2022-06-06,0.02569200,0.02569200,1.0
2022-06-07,-0.00393900,-0.00393900,1.0
2022-06-08,0.03000000,0.03000000,1.0
2022-06-09,0.02910600,0.02910600,1.0
2022-06-10,0.02279200,0.02279200,1.0
2022-06-11,0.00874700,0.00874700,1.0
2022-06-12,0.01100200,0.01100200,1.0
2022-06-13,0.00185400,0.00185400,1.0
2022-06-14,-0.01113500,-0.01113500,1.0
2022-06-15,-0.00998300,-0.00998300,1.0
2022-06-16,-0.00491600,-0.00491600,1.0
2022-06-17,-0.12222200,-0.12222200,1.0
2022-06-18,0.00000000,0.00000000,1.0
2022-06-19,0.00000000,0.00000000,1.0
2022-06-20,0.00000000,0.00000000,1.0
2022-06-21,0.00000000,0.00000000,1.0
2022-06-22,-0.12462200,-0.12462200,1.0
2022-06-23,-0.00510500,-0.00510500,1.0
2022-06-24,0.02600600,0.02600600,1.0
2022-06-25,0.02262100,0.02262100,1.0
2022-06-26,0.02066900,0.02066900,1.0
2022-06-27,0.01745500,0.01745500,1.0
2022-06-28,-0.00576400,-0.00576400,1.0
2022-06-29,0.01784200,0.01784200,1.0
2022-06-30,-0.02071400,-0.02071400,1.0
2022-07-01,-0.01374100,-0.01374100,1.0
2022-07-02,0.00442500,0.00442500,1.0
2022-07-03,0.01560000,0.01560000,1.0
2022-07-04,0.01467000,0.01467000,1.0
2022-07-05,0.01541100,0.01541100,1.0
2022-07-06,0.02837300,0.02837300,1.0
2022-07-07,0.02527400,0.02527400,1.0
2022-07-08,0.02021200,0.02021200,1.0
2022-07-09,0.02614300,0.02614300,1.0
2022-07-10,0.02996200,0.02996200,1.0
2022-07-11,0.02027900,0.02027900,1.0
2022-07-12,0.01710300,0.01710300,1.0
2022-07-13,-0.00180500,-0.00180500,1.0
2022-07-14,0.01350800,0.01350800,1.0
2022-07-15,0.01225900,0.01225900,1.0
2022-07-16,0.01485100,0.01485100,1.0
2022-07-17,0.02674700,0.02674700,1.0
2022-07-18,0.03000000,0.03000000,1.0
2022-07-19,0.03000000,0.03000000,1.0
2022-07-20,0.02811800,0.02811800,1.0
2022-07-21,0.03000000,0.03000000,1.0
2022-07-22,0.02517200,0.02517200,1.0
2022-07-23,0.02006400,0.02006400,1.0
2022-07-24,0.02206300,0.02206300,1.0
2022-07-25,0.01355700,0.01355700,1.0
2022-07-26,0.02231300,0.02231300,1.0
2022-07-27,0.01262700,0.01262700,1.0
2022-07-28,0.02922900,0.02922900,1.0
2022-07-29,0.03000000,0.03000000,1.0
2022-07-30,0.03000000,0.03000000,1.0
2022-07-31,0.02628100,0.02628100,1.0
2022-08-01,0.02644900,0.02644900,1.0
2022-08-02,0.02561800,0.02561800,1.0
2022-08-03,0.00075000,0.00075000,1.0
2022-08-04,0.00302300,0.00302300,1.0
2022-08-05,0.01058100,0.01058100,1.0
2022-08-06,0.02547700,0.02547700,1.0
2022-08-07,0.01166400,0.01166400,1.0
2022-08-08,0.02279000,0.02279000,1.0
2022-08-09,0.02792000,0.02792000,1.0
2022-08-10,0.00870700,0.00870700,1.0
2022-08-11,0.02211700,0.02211700,1.0
2022-08-12,0.00705200,0.00705200,1.0
2022-08-13,0.00705000,0.00705000,1.0
2022-08-14,0.00330200,0.00330200,1.0
2022-08-15,-0.00402800,-0.00402800,1.0
2022-08-16,0.00626900,0.00626900,1.0
2022-08-17,0.01009200,0.01009200,1.0
2022-08-18,0.02556200,0.02556200,1.0
2022-08-19,0.00536200,0.00536200,1.0
2022-08-20,-0.01021900,-0.01021900,1.0
2022-08-21,-0.00878000,-0.00878000,1.0
2022-08-22,-0.00728600,-0.00728600,1.0
2022-08-23,-0.12334500,-0.12334500,1.0
2022-08-24,0.00000000,0.00000000,1.0
2022-08-25,0.00000000,0.00000000,1.0
2022-08-26,0.00000000,0.00000000,1.0
2022-08-27,0.00000000,0.00000000,1.0
2022-08-28,0.00000000,0.00000000,1.0
2022-08-29,0.00000000,0.00000000,1.0
2022-08-30,0.00000000,0.00000000,1.0
2022-08-31,0.00000000,0.00000000,1.0
2022-09-01,0.00000000,0.00000000,1.0
2022-09-02,0.00000000,0.00000000,1.0
2022-09-03,0.00000000,0.00000000,1.0
2022-09-04,0.00000000,0.00000000,1.0
2022-09-05,-0.11602500,-0.11602500,1.0
2022-09-06,0.00357100,0.00357100,1.0
2022-09-07,-0.00935200,-0.00935200,1.0
2022-09-08,0.00961400,0.00961400,1.0
2022-09-09,0.02131200,0.02131200,1.0
2022-09-10,0.02976400,0.02976400,1.0
2022-09-11,0.02382700,0.02382700,1.0
2022-09-12,0.02824600,0.02824600,1.0
2022-09-13,0.02996500,0.02996500,1.0
2022-09-14,-0.00222200,-0.00222200,1.0
2022-09-15,0.01113700,0.01113700,1.0
2022-09-16,0.01532300,0.01532300,1.0
2022-09-17,0.00882700,0.00882700,1.0
2022-09-18,0.01781200,0.01781200,1.0
2022-09-19,-0.00510800,-0.00510800,1.0
2022-09-20,0.01538900,0.01538900,1.0
2022-09-21,0.00939500,0.00939500,1.0
2022-09-22,-0.01094700,-0.01094700,1.0
2022-09-23,0.00521200,0.00521200,1.0
2022-09-24,0.00996800,0.00996800,1.0
2022-09-25,0.00724500,0.00724500,1.0
2022-09-26,0.00753300,0.00753300,1.0
2022-09-27,0.02078200,0.02078200,1.0
2022-09-28,0.00540200,0.00540200,1.0
2022-09-29,0.02000700,0.02000700,1.0
2022-09-30,0.03000000,0.03000000,1.0
2022-10-01,0.02020300,0.02020300,1.0
2022-10-02,0.01546200,0.01546200,1.0
2022-10-03,0.02231200,0.02231200,1.0
2022-10-04,0.03000000,0.03000000,1.0
2022-10-05,0.03000000,0.03000000,1.0
2022-10-06,0.03000000,0.03000000,1.0
2022-10-07,0.02751300,0.02751300,1.0
2022-10-08,0.01534400,0.01534400,1.0
2022-10-09,0.00697300,0.00697300,1.0
2022-10-10,0.02231000,0.02231000,1.0
2022-10-11,0.03000000,0.03000000,1.0
2022-10-12,0.03000000,0.03000000,1.0
2022-10-13,0.02140200,0.02140200,1.0
2022-10-14,0.02163000,0.02163000,1.0
2022-10-15,0.01265200,0.01265200,1.0
2022-10-16,0.00659000,0.00659000,1.0
2022-10-17,0.01162900,0.01162900,1.0
2022-10-18,0.03000000,0.03000000,1.0
2022-10-19,0.02759800,0.02759800,1.0
2022-10-20,0.01811600,0.01811600,1.0
2022-10-21,0.00830100,0.00830100,1.0
2022-10-22,0.01176200,0.01176200,1.0
2022-10-23,0.01049700,0.01049700,1.0
2022-10-24,0.02232800,0.02232800,1.0
2022-10-25,0.01318000,0.01318000,1.0
2022-10-26,0.01403000,0.01403000,1.0
2022-10-27,-0.00088700,-0.00088700,1.0
2022-10-28,-0.00031600,-0.00031600,1.0
2022-10-29,0.01144400,0.01144400,1.0
2022-10-30,0.00583200,0.00583200,1.0
2022-10-31,0.00491200,0.00491200,1.0
2022-11-01,0.00093600,0.00093600,1.0
2022-11-02,0.01203600,0.01203600,1.0
2022-11-03,0.01006000,0.01006000,1.0
2022-11-04,0.01247600,0.01247600,1.0
2022-11-05,0.01895000,0.01895000,1.0
2022-11-06,0.02308900,0.02308900,1.0
2022-11-07,0.02781300,0.02781300,1.0
2022-11-08,0.01517300,0.01517300,1.0
2022-11-09,-0.03955500,-0.03955500,1.0
2022-11-10,-0.25495800,-0.25495800,1.0
2022-11-11,-0.03253100,-0.03253100,1.0
2022-11-12,-0.11470000,-0.11470000,1.0
2022-11-13,0.00000000,0.00000000,1.0
2022-11-14,0.00000000,0.00000000,1.0
2022-11-15,0.00000000,0.00000000,1.0
2022-11-16,0.00000000,0.00000000,1.0
2022-11-17,0.00000000,0.00000000,1.0
2022-11-18,0.00000000,0.00000000,1.0
2022-11-19,0.00000000,0.00000000,1.0
2022-11-20,0.00000000,0.00000000,1.0
2022-11-21,0.00000000,0.00000000,1.0
2022-11-22,0.00000000,0.00000000,1.0
2022-11-23,0.00000000,0.00000000,1.0
2022-11-24,-0.11171600,-0.11171600,1.0
2022-11-25,0.00384800,0.00384800,1.0
2022-11-26,0.00492700,0.00492700,1.0
2022-11-27,0.00178100,0.00178100,1.0
2022-11-28,0.00286000,0.00286000,1.0
2022-11-29,0.00854600,0.00854600,1.0
2022-11-30,0.01695300,0.01695300,1.0
2022-12-01,0.00602800,0.00602800,1.0
2022-12-02,0.00727500,0.00727500,1.0
2022-12-03,0.01842500,0.01842500,1.0
2022-12-04,0.01719200,0.01719200,1.0
2022-12-05,0.00043900,0.00043900,1.0
2022-12-06,0.00862900,0.00862900,1.0
2022-12-07,0.00705300,0.00705300,1.0
2022-12-08,0.00350200,0.00350200,1.0
2022-12-09,0.00838300,0.00838300,1.0
2022-12-10,-0.00064500,-0.00064500,1.0
2022-12-11,0.00249400,0.00249400,1.0
2022-12-12,0.00337400,0.00337400,1.0
2022-12-13,0.01497400,0.01497400,1.0
2022-12-14,0.03000000,0.03000000,1.0
2022-12-15,0.02518000,0.02518000,1.0
2022-12-16,0.00856100,0.00856100,1.0
2022-12-17,0.01953000,0.01953000,1.0
2022-12-18,0.01245500,0.01245500,1.0
2022-12-19,0.01445700,0.01445700,1.0
2022-12-20,0.00900000,0.00900000,1.0
2022-12-21,0.01910200,0.01910200,1.0
2022-12-22,0.01828300,0.01828300,1.0
2022-12-23,0.02890300,0.02890300,1.0
2022-12-24,0.02097000,0.02097000,1.0
2022-12-25,0.00543600,0.00543600,1.0
2022-12-26,0.00112600,0.00112600,1.0
2022-12-27,0.01170800,0.01170800,1.0
2022-12-28,0.01612700,0.01612700,1.0
2022-12-29,0.02851700,0.02851700,1.0
2022-12-30,0.02713200,0.02713200,1.0
2022-12-31,0.03000000,0.03000000,1.0
2023-01-01,0.02069100,0.02069100,1.0
2023-01-02,-0.00317400,-0.00317400,1.0
2023-01-03,0.02229900,0.02229900,1.0
2023-01-04,0.01480800,0.01480800,1.0
2023-01-05,0.01711700,0.01711700,1.0
2023-01-06,0.02083600,0.02083600,1.0
2023-01-07,0.01317900,0.01317900,1.0
2023-01-08,0.02310900,0.02310900,1.0
2023-01-09,0.00603500,0.00603500,1.0
2023-01-10,0.01523100,0.01523100,1.0
2023-01-11,0.00502700,0.00502700,1.0
2023-01-12,0.02754900,0.02754900,1.0
2023-01-13,0.02716000,0.02716000,1.0
2023-01-14,0.06459300,0.06459300,1.0
