date,time,symbol,base,side,leverage,margin_mode,entry_price,exit_price,exit_price_type,roi_pct,pnl_usd,position_size,margin_usd,stop_loss,take_profits,liquidation_price,status,platform,image_type,trade_notes,message,image_file,confidence,discord_link
2026-05-21,05:57:24,SUIUSDT,SUI,long,50,,1.0738,1.14,close,308.25,,,,,,,closed,Bybit,pnl_share_card,"Card label is 'Exit Price' (closed). Exit 1.14000 matches exactly the TP1 of 1.14 he announced an hour earlier; per the message the TP was hit immediately after that message. Same SUIUSDT 50x long, entry 1.07380.","SUI TP got hit immediately after this message.

Good start of the day!

@Paladin Notify",061_2026-05-21_055724_Screenshot_20260521-075544.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1506853391668613170
2026-05-21,05:57:39,SUIUSDT,SUI,long,100,,1.0481,1.1401,close,877.77,,,,,,,closed,Blofin,pnl_share_card,"Blofin 'WOW War of Whales 2026' share card, shown as 'Buy 100X'. Referral code DwquXN. Per the accompanying message this entry (1.0481) was a DCA add to his SUI long, closed at 1.1401.",Entry from my DCA 👇🏻,062_2026-05-21_055739_blofin_1779332116390.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1506853455929544744
2026-05-21,20:21:34,BTCUSDT,BTC,long,150,,77065.1,77854.8,mark,153.7,,,,,,,open,Blofin,pnl_share_card,"Blofin 'WOW War of Whales 2026' share card, 'Buy 150X', still open (Mark Price shown). Referral code on this card is hrk3ES, different from the DwquXN code on his other Blofin cards, so possibly a different Blofin account.","I saw some in chat saying I'm getting rekt because everyone else is shorting 😐

@Paladin Notify",064_2026-05-21_202134_blofin_1779384057207.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507070864791703704
2026-05-22,16:02:49,1000BONKUSDT,1000BONK,long,75,,0.006158,0.006323,close,199.88,,,,,,,closed,Blofin,pnl_share_card,"Blofin 'WOW War of Whales 2026' card, 'Buy 75X'. Referral code DwquXN. Per message this was TP1 where he took only 20-25% off and kept the majority of the position.","BONK TP1, taking 20-25% only saving majority 

@Paladin Notify",066_2026-05-22_160249_blofin_1779454878921.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507368138889494681
2026-05-22,16:41:48,WLDUSDT,WLD,long,100,,0.284,0.2908,mark,234.74,,,,,,,open,Yubit,pnl_share_card,"Card shows 'Fair Price' (this exchange's term for mark price) so the position was still open. Per message: WLD missed his TP by 0.002, was up 1.5R from the limit entry / 0.9R from CMP, and he advised taking 25-50% and moving SL to entry.","WLD missed TP by 0.002, almost missed TP, moved up 1.5 R from limit, up 0.9 from CMP 

Take 25-50% SL to entry 

@Paladin Notify",067_2026-05-22_164148_Screenshot_20260522-183856.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507377949874192516
2026-05-22,18:35:51,WLDUSDT,WLD,long,100,,,,close,542.25,,,,,,,closed,Yubit,pnl_share_card,'Closed PNL' header; entry/close prices not included in the crop. Earlier card (067) showed entry $0.284. Per message the TP was hit at 1.5R from the limit entry / 1R from CMP and he exited fully at the first TP.,"TP hit 1.5R from limit, 1R from CMP 

I'm out at first TP but confident weekend might give us ful TP 

@Paladin Notify",068_2026-05-22_183551_Screenshot_20260522-203419.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507406648829022390
2026-05-23,09:21:38,BEATUSDT,BEAT,short,100,,1.2875,1.169,close,921.08,,,,,,,closed,Yubit,pnl_share_card,Card header 'Close Short | 100X' with Avg Entry Price $1.2875 and Avg Close Price $1.169. Per message he was up 1.5R and closed 60% of the position to recover one earlier stop loss (a later Discord message says the trade went 2R and TP was taken at 1.7R).,"Up 1.5R, took 60% to recover 1SL

@Paladin Notify",069_2026-05-23_092138_Screenshot_20260523-112019.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507629563000258671
2026-05-23,10:52:47,JCTUSDT,JCT,short,50,,0.004,0.00387,mark,160.87,,,,,,,open,Yubit,pnl_share_card,"Shows 'Fair Price' (mark price) so still open. Per message JCT dumped nearly 0.5R; he took only 10% and moved SL to entry, advising 10-20% max partials on shorts because BTC may bounce.","JCT dumped nearly 0.5 R, taking 10% only, SL to entry.

BTC may bounce so securinh my shorts, take 10-20% MAX!

@Paladin Notify",070_2026-05-23_105247_Screenshot_20260523-125146.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507652503599059055
2026-05-23,10:57:00,HYPEUSDT,HYPE,long,100,,54.991,55.507,mark,93.83,,,,,,,open,Yubit,pnl_share_card,Shows 'Fair Price' (mark price) so still open. Message: 'HYPE 0.5 R up'.,And HYPE 0.5 R up :KEKLaugh:,071_2026-05-23_105700_Screenshot_20260523-125632.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507653565022212139
2026-05-23,11:50:21,HYPEUSDT,HYPE,long,100,,,,close,204.57,,,,,,,closed,Yubit,pnl_share_card,'Closed PNL' header; prices not in the crop (entry was $54.991 per card 071). Per message he closed here at 1.2R and set 58 as the next TP for those still holding.,"HYPE up 1.2R, I'm out here, but 58 next TP for those holding 

@Paladin Notify",072_2026-05-23_115021_Screenshot_20260523-134519.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507666989454200832
2026-05-23,16:15:56,SUIUSDT,SUI,long,100,,1.0014,1.0165,mark,150.91,,,,,,,open,Blofin,pnl_share_card,"Blofin 'WOW War of Whales 2026' card, 'Buy 100X', open (Mark Price shown). Referral code DwquXN. Message: '1R soon!' - per his later explanation this trade had SL 0.95 and TP 1.05 (entry ~1).",1R soon!,073_2026-05-23_161556_blofin_1779542139382.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507733827601301525
2026-05-23,16:36:55,SUIUSDT,SUI,long,,,1,,,,,,,0.95,1.05,,open,Discord,discord_message_screenshot,"Stated as 'SUI is running from 1, SL 0.95 (-0.5) TP 1.05 (+0.5)' - entry '1' is his rounded figure for the live SUI long (actual entry 1.0014 on the Blofin cards); this defines a 1:1 R trade (1R = 0.05 move).","For those who don't know what is R, I tried explaining in the simplest way!

Also guys, I risk 1-2% on ALTs and 3-5% on BTC trades

@Paladin Notify",074_2026-05-23_163655_Screenshot_20260523-183520.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507739108884348969
2026-05-23,16:36:55,BEATUSDT,BEAT,short,,,,,,,,,,,,,closed,Discord,discord_message_screenshot,Recap only: 'we did beat short it went 2R ... (We took TP @ 1.7 R)'.,"For those who don't know what is R, I tried explaining in the simplest way!

Also guys, I risk 1-2% on ALTs and 3-5% on BTC trades

@Paladin Notify",074_2026-05-23_163655_Screenshot_20260523-183520.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507739108884348969
2026-05-23,16:42:48,SUIUSDT,SUI,,100,cross,,,,,,,,,,,unknown,Blofin,order_screenshot,"Blofin limit order form for SUIUSDT Perp (Cross, 100X) with Price(USDT) field = 1.1 and Amount field empty, unit SUI; buy/sell side not visible. Screenshot is a tutorial on the 'Futures Unit Setting' (By Amount in SUI vs By Cost in USDT), red hand-drawn marks under the 'SUI' unit selector; the 1.1 price is likely illustrative rather than a placed order. Available balance 794.72 USDT, SUI 24h change -9.33%, funding 0.0138%, last price 1.0172.",Go to your exchanges and set by amount I'm doing this on blofin but every exchange has it the same.,077_2026-05-23_164248_Screenshot_20260523-184152.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507740588563370145
2026-05-23,17:16:47,BTCUSDT,BTC,long,20,cross,75166.5,75159.2,mark,-0.19,-0.0657,0.0090 BTC,34.2309,72200.0,,65494.8,open,Blofin,open_positions_screenshot,"Position TP/SL shows '-- / 72,200.0' (no TP set, SL 72,200.0). Margin Rate 2.29%. Unrealized PnL -0.0657 USDT (≈ -$0.06). First trade of his 89.36 USDT BTC-scalp challenge account.",First scalp trade.,079_2026-05-23_171647_Screenshot_20260523-191624.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507749138832298015
2026-05-23,21:18:48,SUIUSDT,SUI,long,100,,1.0014,1.0539,mark,524.3,,,,,,,open,Blofin,pnl_share_card,"Blofin 'WOW War of Whales 2026' card, 'Buy 100X', Mark Price shown so position still open at card time. Referral code DwquXN. Message 'took some here' indicates a partial profit taken around 1.0539, slightly above the 1.05 TP he had described (entry ~1, SL 0.95, TP 1.05).","Alright boys took some here

@Paladin Notify",081_2026-05-23_211848_blofin_1779560270446.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507810046959161707
2026-05-23,23:42:34,FILUSDT,FIL,long,3,,0.955,1.0,close,14.13,,,,,,,closed,Blofin,pnl_share_card,Blofin 'WOW War of Whales 2026' share card. Low-leverage (3X) FIL long closed exactly at the 1.000 round number. Card generated 05-24 01:41:28.,"FIL TP

@Paladin Notify",082_2026-05-23_234234_blofin_1779568888498.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507846224202694776
2026-05-23,23:42:51,BTCUSDT,BTC,long,150,,75197.2,76903.8,mark,340.42,,,,,,,open,Blofin,pnl_share_card,Blofin 'WOW War of Whales 2026' share card of an open position (Mark Price shown). Card generated 05-24 01:41:18.,"BTC feel free to trim wherever you want.

@Paladin Notify",083_2026-05-23_234251_blofin_1779568879556.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507846295732228228
2026-05-23,23:43:25,SUIUSDT,SUI,long,100,,1.0014,1.0803,mark,788.77,,,,,,,open,Blofin,pnl_share_card,Blofin 'WOW War of Whales 2026' share card of an open position (Mark Price shown). Per the accompanying message he is near full TP but still holding the majority with a target of 1.1+. Card generated 05-24 01:42:58.,"SUI nearly full TP, still holding majority, Target 1.1+ 

@Paladin Notify",084_2026-05-23_234325_blofin_1779568979638.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507846441123709070
2026-05-23,23:57:10,BTCUSDT,BTC,long,200,cross,75166.5,77072.3,mark,507.03,17.1504,0.0090 BTC,3.7884,72220.0,,65500.5,open,Blofin,open_positions_screenshot,"Unrealized PnL +17.1504 USDT (~ +$17.15), ROI +507.03%. Margin Rate 5.97%. Position TP/SL shows '-- / 72,220.0' (no TP set, stop loss at 72,220.0). 'Pending Orders (2)' collapsed. Entry 75,166.5 differs slightly from the 75,197.2 on his Blofin share cards - this appears to be a separate small (~$90) account at 200X.",Making 20% of this :KEKLaugh:,086_2026-05-23_235710_Screenshot_20260524-015655.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507849900690247901
2026-05-24,00:01:23,BTCUSDT,BTC,long,150,,75197.2,77348.4,mark,429.13,,,,,,,open,Blofin,pnl_share_card,"Blofin 'WOW War of Whales 2026' share card of the same open BTC long (entry 75,197.2), now at mark 77,348.4. Card generated 05-24 02:00:15.",Bullish weekend,087_2026-05-24_000123_blofin_1779570016366.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507850960737927168
2026-05-24,00:09:16,SUIUSDT,SUI,long,250,,1.0006,1.0909,mark,2148.71,,,,,,,open,Yubit,pnl_share_card,"Card shows 'Fair Price $1.0909' (mark-price equivalent) rather than a close price, so recorded as open per the rules; however the accompanying message says SUI hit full TP (2R), so this is the snapshot at or just before closing. Separate account/exchange from the Blofin 100X SUI position (entry 1.0006 vs 1.0014).","Sorry for the spam but SUI hit full TP 2R since we barely took anything at TP1 

@Paladin Notify",088_2026-05-24_000916_Screenshot_20260524-020832.png,medium,https://discord.com/channels/1042855255089623100/1501271173588193290/1507852944312373341
2026-05-24,00:09:23,SUIUSDT,SUI,long,100,,1.0014,1.089,close,874.77,,,,,,,closed,Blofin,pnl_share_card,Blofin 'WOW War of Whales 2026' share card; the SUI 100X long (entry 1.0014) is now fully closed at 1.0890. Card generated 05-24 02:05:50.,,089_2026-05-24_000923_blofin_1779570355350.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507852972460216501
2026-05-24,00:12:10,BTCUSDT,BTC,long,150,,75197.2,77036.2,mark,366.85,,,,,,,open,Blofin,pnl_share_card,"Blofin 'WOW War of Whales 2026' share card; BTC 150X long still open, mark 77,036.2 (pulled back from 77,348.4 shown ~11 minutes earlier). Card generated 05-24 02:11:19. Posted as part of a batch of four cards recapping the day's calls.","C'mon guys at least post PNLs #💲｜profit-showcase today I gave you like 5R today

@Paladin Notify",090_2026-05-24_001210_blofin_1779570679706.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507853674855137532
2026-05-24,00:12:10,BEATUSDT,BEAT,short,40,,1.2694,1.1482,close,382.08,,,,,,,closed,Blofin,pnl_share_card,Blofin 'WOW War of Whales 2026' share card; 'Sell 40X' = short. Closed BEAT short from 1.2694 to 1.1482. Card generated 05-24 02:11:15.,"C'mon guys at least post PNLs #💲｜profit-showcase today I gave you like 5R today

@Paladin Notify",091_2026-05-24_001210_blofin_1779570675950.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507853674855137532
2026-05-24,00:12:10,SUIUSDT,SUI,long,100,,1.0014,1.089,close,874.77,,,,,,,closed,Blofin,pnl_share_card,"Blofin 'WOW War of Whales 2026' share card; same closed SUI trade as the card generated at 02:05:50 (entry 1.0014, close 1.0890), re-generated 05-24 02:10:54 for the recap batch.","C'mon guys at least post PNLs #💲｜profit-showcase today I gave you like 5R today

@Paladin Notify",092_2026-05-24_001210_blofin_1779570654702.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507853674855137532
2026-05-24,00:12:10,FILUSDT,FIL,long,3,,0.955,1.0,close,14.13,,,,,,,closed,Blofin,pnl_share_card,"Blofin 'WOW War of Whales 2026' share card; same closed FIL 3X trade as the card generated at 01:41:28 (entry 0.955, close 1.000), re-generated 05-24 02:10:56 for the recap batch.","C'mon guys at least post PNLs #💲｜profit-showcase today I gave you like 5R today

@Paladin Notify",093_2026-05-24_001210_blofin_1779570656635.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507853674855137532
2026-05-24,00:13:16,HYPEUSDT,HYPE,long,100,,,,,204.57,,,,,,,closed,Yubit,pnl_share_card,'Closed PNL' card header. Only ROI is visible; entry/close prices are cut off by the crop. A decorative mini price line shows a green 'B' (buy) marker at a local low and a red 'S' (sell) marker higher up on the right.,"Actually 8R, gave 3R on HYPE too 🤘🏻",094_2026-05-24_001316_Screenshot_20260524-021241.png,medium,https://discord.com/channels/1042855255089623100/1501271173588193290/1507853951599644892
2026-05-24,00:49:01,HYPEUSDT,HYPE,long,,,56.015,57.981,close,442.35,,,,,,,closed,Discord,screen_recording,"PrimeXBT share card ('HYPE / USDT | Long', 'Entry price 56.015', 'Close price 57.981') posted by 'Shawarma' 'Yesterday at 9:55 PM' with text 'Thank you ser @Paladin [Will not DM]'. Leverage not shown. 2 hearts. Follower's trade on Paladin's HYPE long.","Thank you for your trust guys, lovely to see this 🙏🏻🖤",095_2026-05-24_004901_screen-20260524-024824-1779572891354.mp4,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507862949518381066
2026-05-24,00:49:01,HYPEUSDT,HYPE,short,100,,59.393,55.061,mark,701.28,,,,,,,open,Discord,screen_recording,"Ourbit share card (Italian locale) posted by 'hellwavez' (SX, VIP) 'Yesterday at 11:27 PM' with text 'PNL porn?'. Account 'HellWaveZ', 'HYPE USDT | Perp | Short | 100X', 'Prezzo di entrata $59.393' (entry), 'Prezzo Equo $55.061' (fair/mark price, so still open), duration '20H 05M', 'Unisciti a Ourbit, il SuperCEX di Memecoin', 'Codice Referral YE4MAC'. Opposite direction to the HYPE longs in the channel; not clearly attributed to Paladin.","Thank you for your trust guys, lovely to see this 🙏🏻🖤",095_2026-05-24_004901_screen-20260524-024824-1779572891354.mp4,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507862949518381066
2026-05-24,00:49:01,FILUSDT,FIL,long,30,,0.954,1.0,close,144.65,,,,,,,closed,Discord,screen_recording,"BloFin share card ('FILUSDT Perp', 'Long 30X', 'Entry Price 0.954', 'Close Price 1.000') posted by 'Nate' 'Today at 2:12 AM' (first message under the 'May 24, 2026' divider) with text 'Thanks Paladin!!!'. Referral Code K6FqR3, Share Time 05/23 16:58:39. 1 heart. Follower's trade on Paladin's FIL long.","Thank you for your trust guys, lovely to see this 🙏🏻🖤",095_2026-05-24_004901_screen-20260524-024824-1779572891354.mp4,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507862949518381066
2026-05-24,00:49:01,SUIUSDT,SUI,long,10,,,,,88.34,,,,,,,unknown,Discord,screen_recording,"MEXC share card ('SUIUSDT Perpetual', 'Long | 10x', '+88.34%') posted by 'SirBandylegs' 'Today at 2:13 AM' with text '@Paladin [Will not DM] TY!'. 'Shared on 2026-05-23 23:12:26 (UTC+2)', Referral code 2h7YA. No prices on the card; rising PnL curve with a green 'B' marker. 1 heart. Follower's trade on Paladin's SUI long.","Thank you for your trust guys, lovely to see this 🙏🏻🖤",095_2026-05-24_004901_screen-20260524-024824-1779572891354.mp4,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507862949518381066
2026-05-24,00:49:01,BTCUSDT,BTC,long,20,,75175.3,77032.7,mark,49.41,,,,,,,open,Discord,screen_recording,"Blofin 'WOW War of Whales 2026' card (account 'ateek944', 'BTCUSDT Perp', 'Buy 20X', 'Entry Price 75,175.3', 'Mark Price 77,032.7') posted by 'ateek944' 'Today at 2:13 AM' with text '@Paladin [Will not DM] my first trade with full tp' (edited). Referral Code CnsOQb, 05-24 02:42:37. Mark price -> still open when shared. 1 heart. Follower's trade on Paladin's BTC long.","Thank you for your trust guys, lovely to see this 🙏🏻🖤",095_2026-05-24_004901_screen-20260524-024824-1779572891354.mp4,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507862949518381066
2026-05-24,00:49:01,FILUSDT,FIL,long,20,,0.954,0.996,close,88.05,,,,,,,closed,Discord,screen_recording,"Blofin 'WOW War of Whales 2026' card ('FILUSDT Perp', 'Long 20X', 'Entry Price 0.954', 'Close Price 0.996') posted by 'misfitnl' 'Today at 2:13 AM' with text 'Thanks Paladin'. Referral Code dzMIKU, 05/23 23:12:56. 1 heart. Follower's trade.","Thank you for your trust guys, lovely to see this 🙏🏻🖤",095_2026-05-24_004901_screen-20260524-024824-1779572891354.mp4,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507862949518381066
2026-05-24,00:49:01,HYPEUSDT,HYPE,long,50,,55.031,55.916,close,75.16,,,,,,,closed,Discord,screen_recording,"Pionex card 1 of 4 in one post by 'D3vil' 'Today at 2:13 AM' with text 'Thanks @Paladin [Will not DM]': 'HYPE/USDT Perpetual', 'Buy | 50X', 'Profit rate in USDT +75.16%', 'Avg. Price 55.031', 'Avg. close 55.916', 'Lasting 1h 23m', 'DevilUnited's referral code 0eacBj9WgjM'. Follower's trade.","Thank you for your trust guys, lovely to see this 🙏🏻🖤",095_2026-05-24_004901_screen-20260524-024824-1779572891354.mp4,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507862949518381066
2026-05-24,00:49:01,FILUSDT,FIL,long,50,,0.953,1.0,close,241.64,,,,,,,closed,Discord,screen_recording,"Pionex card 2 of 4 by 'D3vil': 'FIL/USDT Perpetual', 'Buy | 50X', 'Profit rate in USDT +241.64%', 'Avg. Price 0.953', 'Avg. close 1.000', 'Lasting 5h 22m', referral code 0eacBj9WgjM. Follower's trade.","Thank you for your trust guys, lovely to see this 🙏🏻🖤",095_2026-05-24_004901_screen-20260524-024824-1779572891354.mp4,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507862949518381066
2026-05-24,00:49:01,BTCUSDT,BTC,long,75,,74785.1,76799.9,last,197.39,,,,,,,open,Discord,screen_recording,"Pionex card 3 of 4 by 'D3vil': 'BTC/USDT Futures Lite', 'Buy | 75X', 'Profit rate in USDT +197.39%', 'Avg. Price 74,785.1', 'Last Price 76,799.9' (still open), 'Lasting 9h 7m', referral code 0eacBj9WgjM. Follower's trade.","Thank you for your trust guys, lovely to see this 🙏🏻🖤",095_2026-05-24_004901_screen-20260524-024824-1779572891354.mp4,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507862949518381066
2026-05-24,00:49:01,SUIUSDT,SUI,long,50,,1.0013,1.0934,last,464.62,,,,,,,open,Discord,screen_recording,"Pionex card 4 of 4 by 'D3vil': 'SUI/USDT Perpetual', 'Buy | 50X', 'Profit rate in USDT +464.62%', 'Avg. Price 1.0013', 'Last Price 1.0934' (still open), 'Lasting 12h 34m', referral code 0eacBj9WgjM. 1 heart on the post. Follower's trade.","Thank you for your trust guys, lovely to see this 🙏🏻🖤",095_2026-05-24_004901_screen-20260524-024824-1779572891354.mp4,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507862949518381066
2026-05-24,00:49:01,BTCUSDT,BTC,long,75,,75535.5,76733.2,close,116.53,,,,,,,closed,Discord,screen_recording,"KCEX share card ('BTC/USDT', 'Long 75X Closed', 'Avg Entry Price $75,535.5', 'Avg Close Price $76,733.2') posted by 'Pokedust' 'Today at 2:14 AM' with only a 💪🏼 emoji. Account 'dt***2@outlook.com', Invite Code U3NN04, 2026-05-23 17:12:42, 'Fees as low as 0.01%'. PnL curve with two 'B' (buy) markers and an 'S' (sell) marker at the top. 1 heart. Follower's trade.","Thank you for your trust guys, lovely to see this 🙏🏻🖤",095_2026-05-24_004901_screen-20260524-024824-1779572891354.mp4,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507862949518381066
2026-05-24,00:49:01,SUIUSDT,SUI,long,20,,0.9977,1.09,close,185.02,,,,,,,closed,Discord,screen_recording,"Blofin 'WOW War of Whales 2026' card ('SUIUSDT Perp', 'Buy 20X', 'Entry Price 0.9977', 'Close Price 1.0900') posted by 'archersid18' (SX) 'Today at 2:17 AM' with text '@Paladin [Will not DM] I was so down and out. Thanks!'. Referral Code UMITOI, 05-24 02:46:32. Reactions 🔥 1, ❤️ 1. Follower's trade.","Thank you for your trust guys, lovely to see this 🙏🏻🖤",095_2026-05-24_004901_screen-20260524-024824-1779572891354.mp4,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507862949518381066
2026-05-24,00:49:01,SUIUSDT,SUI,long,20,,,,,93.38,,,,,,,unknown,Discord,screen_recording,"Blofin 'WOW War of Whales 2026' card ('SUIUSDT Perp', 'Buy 20X', '+93.38%') posted by 'Janos' 'Today at 2:18 AM' with text '@Paladin [Will not DM] hey, I'm New here, thanks a lot;)'. The lower part of the card (entry/close prices, time) never comes into frame. Follower's trade.","Thank you for your trust guys, lovely to see this 🙏🏻🖤",095_2026-05-24_004901_screen-20260524-024824-1779572891354.mp4,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507862949518381066
2026-05-24,00:49:01,FILUSDCUSDT,FILUSDC,long,20,cross,0.96,0.997,close,75.45,1.74,,,,,,closed,Discord,screen_recording,"Entry from a screenshot of an exchange closed-positions history list (exchange not identified; green 'B' icon, tags 'Perp | Cross 20x', fields 'Realized PNL (USDC) 1.74', 'ROI 75.45%', 'Entry Price 0.96', 'Avg. Close Price 0.997', 'Opened' / 'Closed' with values not visible). Side inferred as long from positive ROI with close above entry. Author of this post is not in frame (posted between Janos 2:18 AM and Pollensa 2:45 AM). Reactions 🔥 2, ❤️ 1. Follower's trade.","Thank you for your trust guys, lovely to see this 🙏🏻🖤",095_2026-05-24_004901_screen-20260524-024824-1779572891354.mp4,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507862949518381066
2026-05-24,00:49:01,BTCUSDT,BTC,long,40,cross,74710,76073.3,close,68.8,2.57,,,,,,closed,Discord,screen_recording,"Second entry of the same closed-positions list: 'BTCUSDT | Perp | Cross 40x', 'Realized PNL (USDT) 2.57', 'ROI 68.80%', 'Entry Price 74,710', 'Avg. Close Price 76,073.3', 'Opened' / 'Closed' values not visible. Side inferred as long (close above entry, positive ROI). Very small position (PnL 2.57 USDT). Follower's trade.","Thank you for your trust guys, lovely to see this 🙏🏻🖤",095_2026-05-24_004901_screen-20260524-024824-1779572891354.mp4,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507862949518381066
2026-05-24,00:49:01,BTCUSDT,BTC,long,,,75506.4,77140.7,mark,868.26,147.08,0.090 BTC,,,,,open,Discord,screen_recording,"PrimeXBT share card ('0.090 BTC/USDT | Long', '+868.26%', '+147.08 USDT', 'Entry price 75,506.4', 'Market price 77,140.7', 'Shared on 05/23/26, 21:58:00', 'Join PrimeXBT') posted by 'Pollensa' (ASTR) 'Today at 2:45 AM' with text '@Paladin [Will not DM] thanks so much' -- the newest message, shown below the 'NEW MESSAGES' divider. 'Market price' rather than close price, so still open when shared. Leverage not shown. 1 heart. Follower's trade.","Thank you for your trust guys, lovely to see this 🙏🏻🖤",095_2026-05-24_004901_screen-20260524-024824-1779572891354.mp4,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507862949518381066
2026-05-24,02:33:55,BTCUSDT,BTC,long,150,,75197.2,76609.2,close,281.65,,,,,,,closed,Blofin,pnl_share_card,"Blofin 'WOW War of Whales 2026' share card; the BTC 150X long from 75,197.2 is fully closed at 76,609.2. Per his message he had already taken 25% earlier at ~77k and this is the exit of the remainder. Card generated 05-24 04:30:08.","Out of BTC completely here, took 25% earlier at 77k

@Paladin Notify",096_2026-05-24_023355_blofin_1779579009839.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507889347804790936
2026-05-24,02:34:56,BTCUSDT,BTC,long,200,cross,,76609.2,close,,12.9843,0.0090 BTC,,,,,closed,Blofin,closed_pnl_list,"Order-history detail of a filled 'Close Long' market order: Quantity 0.0090 BTC, Filled 0.0090 BTC, Avg. Price 76,609.2 USDT, Fee 0.41368968 USDT, Realized PnL +12.98430000 USDT, Time 2026-05-24 04:27:09. Same fill price as the Blofin close card (76,609.2). This is the small ~$90 account shown in the 200X positions screenshot (entry there was 75,166.5).","Made 13$ on the 90$ account, 15% 
Let's see if we can double it!",097_2026-05-24_023456_Screenshot_20260524-042828.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507889602613088368
2026-05-24,07:56:03,BTCUSDT,BTC,long,200,cross,76754.6,76767.0,mark,3.2,0.1107,0.0090 BTC,3.8685,74000.0,,65738.8,open,Blofin,open_positions_screenshot,"Freshly opened position: Unrealized PnL +0.1107 USDT (~ +$0.11), ROI +3.20%, Margin Rate 2.06%. Position TP/SL shows '-- / 74,000.0' (no TP, stop loss at 74,000.0). Buttons visible: TP/SL, Add, Close. Same 0.0090 BTC size on the small account, re-entered at 76,754.6 after closing the previous long at 76,609.2.","Long BTC 

@Paladin Notify",098_2026-05-24_075603_Screenshot_20260524-095437.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1507970412271763466
2026-05-24,15:58:06,BTCUSDT,BTC,long,150,,76754.6,77060.0,mark,59.7,,,,,,,open,Blofin,pnl_share_card,"Blofin 'WOW War of Whales 2026' share card of the new BTC long (entry 76,754.6, same entry as the 200X positions screenshot) still open at mark 77,060.0. Card generated 05-24 17:57:54.",In profits rn so you can adjust,099_2026-05-24_155806_blofin_1779627475232.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1508091726563115028
2026-05-25,12:08:18,BTCUSDT,BTC,long,150,,76754.6,77416.5,mark,129.35,,,,,,,open,Blofin,pnl_share_card,"Blofin 'WOW War of Whales 2026' share card; BTC 150X long from 76,754.6 still held a day later at mark 77,416.5. Per his message he expects higher and wants a 4h close above the EMA 200 to accelerate. Card generated 05-25 14:07:24.","Hello guys, had a really shitty day yesterday ran into some personal problems so was away 

Still holding onto this, expecting higher. Just need a closing 4h above ema 200 and we can speed up.",100_2026-05-25_120818_blofin_1779700045029.png,high,https://discord.com/channels/1042855255089623100/1501271173588193290/1508396282388156586
