time_utc,time_ms,symbol,observed_price,field,event_type,msg,note
2026-05-23T21:09:23Z,1779570563188,SUIUSDT,1.089,price_ref,close,242.0,price he referenced as live/current
2026-05-23T21:09:23Z,1779570563188,SUIUSDT,1.0014,entry_price,close,242.0,stated entry
2026-05-23T21:12:10Z,1779570730652,BTCUSDT,77036.2,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-05-23T21:49:01Z,1779572941904,BTCUSDT,76799.9,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-05-23T21:49:01Z,1779572941904,HYPEUSDT,55.061,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-05-23T21:49:01Z,1779572941904,BTCUSDT,77032.7,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-05-23T21:49:01Z,1779572941904,SUIUSDT,1.0934,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-05-23T21:49:01Z,1779572941904,BTCUSDT,77140.7,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-05-23T23:33:55Z,1779579235746,BTCUSDT,75197.2,entry_price,close,246.0,stated entry
2026-05-23T23:33:55Z,1779579235746,BTCUSDT,77000.0,price_ref,partial_close,246.0,price he referenced as live/current
2026-05-23T23:33:55Z,1779579235746,BTCUSDT,76609.2,price_ref,close,246.0,price he referenced as live/current
2026-05-23T23:33:55Z,1779579235746,BTCUSDT,75197.2,entry_price,partial_close,246.0,stated entry
2026-05-23T23:34:56Z,1779579296497,BTCUSDT,76609.2,price_ref,close,247.0,price he referenced as live/current
2026-05-23T23:35:41Z,1779579341589,BTCUSDT,75700.0,entry_price,plan,248.0,stated entry
2026-05-24T04:56:03Z,1779598563021,BTCUSDT,76767.0,price_ref,entry,249.0,price he referenced as live/current
2026-05-24T04:56:03Z,1779598563021,BTCUSDT,76767.0,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-05-24T04:56:03Z,1779598563021,BTCUSDT,76754.6,entry_price,entry,249.0,stated entry
2026-05-24T04:57:06Z,1779598626967,BTCUSDT,76750.0,entry_price,call,250.0,stated entry
2026-05-24T05:03:37Z,1779599017837,BTCUSDT,78300.0,price_ref,view,253.0,price he referenced as live/current
2026-05-24T12:58:06Z,1779627486602,BTCUSDT,76754.6,entry_price,update,257.0,stated entry
2026-05-24T12:58:06Z,1779627486602,BTCUSDT,77060.0,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-05-24T12:58:06Z,1779627486602,BTCUSDT,77060.0,price_ref,update,257.0,price he referenced as live/current
2026-05-25T09:08:18Z,1779700098369,BTCUSDT,77416.5,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-05-25T09:08:18Z,1779700098369,BTCUSDT,77416.5,price_ref,update,258.0,price he referenced as live/current
2026-05-25T09:08:18Z,1779700098369,BTCUSDT,76754.6,entry_price,update,258.0,stated entry
2026-05-25T10:51:28Z,1779706288492,WLDUSDT,0.302,entry_price,entry,260.0,stated entry
2026-05-25T17:49:52Z,1779731392060,WLDUSDT,0.3117,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-05-25T17:49:52Z,1779731392060,WLDUSDT,0.3117,price_ref,partial_close,262.0,price he referenced as live/current
2026-05-25T17:49:52Z,1779731392060,WLDUSDT,0.3023,entry_price,partial_close,262.0,stated entry
2026-05-25T18:35:21Z,1779734121520,WLDUSDT,0.3191,price_ref,close,265.0,price he referenced as live/current
2026-05-25T18:35:21Z,1779734121520,WLDUSDT,0.3023,entry_price,close,265.0,stated entry
2026-05-25T19:14:51Z,1779736491601,WLDUSDT,0.3321,price_ref,update,266.0,price he referenced as live/current
2026-05-26T05:42:49Z,1779774169537,TAOUSDT,287.0,entry_price,call,268.0,stated entry
2026-05-26T07:46:30Z,1779781590466,RENDERUSDT,2.33,entry_price,call,270.0,stated entry
2026-05-26T10:49:37Z,1779792577617,RENDERUSDT,2.333,entry_price,partial_close,273.0,stated entry
2026-05-26T10:49:37Z,1779792577617,RENDERUSDT,2.416,price_ref,partial_close,273.0,price he referenced as live/current
2026-05-26T10:49:37Z,1779792577617,RENDERUSDT,2.416,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-05-26T14:32:51Z,1779805971858,BTCUSDT,77906.3,price_ref,close,276.0,price he referenced as live/current
2026-05-26T14:32:51Z,1779805971858,BTCUSDT,76754.6,entry_price,close,276.0,stated entry
2026-05-26T14:34:08Z,1779806048348,BTCUSDT,78012.9,price_ref,tp_hit,277.0,price he referenced as live/current
2026-05-26T14:34:08Z,1779806048348,BTCUSDT,76754.6,entry_price,tp_hit,277.0,stated entry
2026-05-26T14:45:39Z,1779806739494,BTCUSDT,78012.9,price_ref,close,279.0,price he referenced as live/current
2026-05-26T14:46:05Z,1779806765195,BTCUSDT,78049.1,price_ref,update,280.0,price he referenced as live/current
2026-05-27T00:18:30Z,1779841110582,BTCUSDT,75900.0,entry_price,call,281.0,stated entry
2026-05-27T00:24:59Z,1779841499725,BTCUSDT,75900.0,entry_price,call,283.0,stated entry
2026-05-27T06:51:56Z,1779864716953,TAOUSDT,276.92,price_ref,dca,286.0,price he referenced as live/current
2026-05-27T06:51:56Z,1779864716953,TAOUSDT,276.92,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-05-27T06:51:56Z,1779864716953,TAOUSDT,276.63,entry_price,dca,286.0,stated entry
2026-05-27T15:41:39Z,1779896499851,TAOUSDT,280.0,price_ref,partial_close,287.0,price he referenced as live/current
2026-05-27T15:41:39Z,1779896499851,TAOUSDT,276.63,entry_price,partial_close,287.0,stated entry
2026-05-28T04:44:12Z,1779943452553,BTCUSDT,73000.0,entry_price,call,291.0,stated entry
2026-05-28T14:16:30Z,1779977790429,BTCUSDT,75000.0,price_ref,view,294.0,price he referenced as live/current
2026-05-28T17:23:18Z,1779988998070,ADAUSDT,0.234,entry_price,call,297.0,stated entry
2026-05-28T17:49:03Z,1779990543798,ETHUSDT,2021.86,price_ref,entry,298.0,price he referenced as live/current
2026-05-28T17:49:03Z,1779990543798,ETHUSDT,2021.86,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-05-28T17:49:03Z,1779990543798,ETHUSDT,1988.23,entry_price,entry,298.0,stated entry
2026-05-29T02:49:14Z,1780022954964,ETHUSDT,1988.23,entry_price,sl_move,300.0,stated entry
2026-05-29T09:40:35Z,1780047635711,ETHUSDT,1988.23,entry_price,partial_close,302.0,stated entry
2026-05-29T09:40:35Z,1780047635711,ETHUSDT,2015.08,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-05-29T09:40:35Z,1780047635711,ETHUSDT,2015.08,price_ref,partial_close,302.0,price he referenced as live/current
2026-05-29T15:35:56Z,1780068956986,BTCUSDT,74036.0,price_ref,update,303.0,price he referenced as live/current
2026-05-29T15:35:56Z,1780068956986,BTCUSDT,74036.0,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-05-29T15:35:56Z,1780068956986,BTCUSDT,73141.2,entry_price,update,303.0,stated entry
2026-05-29T16:10:23Z,1780071023109,NEARUSDT,2.56,entry_price,call,304.0,stated entry
2026-05-29T16:11:27Z,1780071087808,NEARUSDT,2.603,price_ref,update,305.0,price he referenced as live/current
2026-05-29T16:11:27Z,1780071087808,NEARUSDT,2.565,entry_price,update,305.0,stated entry
2026-05-29T19:15:55Z,1780082155018,BTCUSDT,74200.0,price_ref,partial_close,306.0,price he referenced as live/current
2026-05-30T05:32:55Z,1780119175230,ADAUSDT,0.2385,price_ref,tp_hit,307.0,price he referenced as live/current
2026-05-30T05:32:55Z,1780119175230,ADAUSDT,0.2343,entry_price,tp_hit,307.0,stated entry
2026-05-30T05:46:54Z,1780120014026,XPLUSDT,0.0916,entry_price,call,308.0,stated entry
2026-05-31T12:24:11Z,1780230251767,SOLUSDT,82.69,entry_price,call,310.0,stated entry
2026-06-01T13:57:12Z,1780322232766,RAYUSDT,0.697,entry_price,call,314.0,stated entry
2026-06-01T14:50:57Z,1780325457941,BNBUSDT,680.0,entry_price,call,317.0,stated entry
2026-06-01T17:37:01Z,1780335421026,BTCUSDT,71500.0,entry_price,call,321.0,stated entry
2026-06-01T18:12:12Z,1780337532634,BTCUSDT,71551.3,price_ref,close,322.0,price he referenced as live/current
2026-06-01T18:12:12Z,1780337532634,BTCUSDT,71514.9,entry_price,close,322.0,stated entry
2026-06-01T18:18:51Z,1780337931885,RAYUSDT,0.7005,entry_price,close,323.0,stated entry
2026-06-01T18:18:51Z,1780337931885,RAYUSDT,0.7128,price_ref,close,323.0,price he referenced as live/current
2026-06-01T18:18:51Z,1780337931885,RAYUSDT,0.7128,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-01T18:21:53Z,1780338113155,RAYUSDT,0.69,price_ref,update,324.0,price he referenced as live/current
2026-06-01T19:21:47Z,1780341707490,BNBUSDT,693.96,price_ref,update,325.0,price he referenced as live/current
2026-06-01T19:21:47Z,1780341707490,BNBUSDT,693.96,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-01T19:21:47Z,1780341707490,BNBUSDT,676.49,entry_price,update,325.0,stated entry
2026-06-01T20:24:24Z,1780345464207,BNBUSDT,701.97,price_ref,partial_close,326.0,price he referenced as live/current
2026-06-01T20:24:24Z,1780345464207,BNBUSDT,676.49,entry_price,partial_close,326.0,stated entry
2026-06-01T20:24:24Z,1780345464207,BNBUSDT,701.97,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-02T04:06:26Z,1780373186060,XPLUSDT,0.0958,price_ref,tp_hit,327.0,price he referenced as live/current
2026-06-02T04:06:26Z,1780373186060,XPLUSDT,0.0918,entry_price,tp_hit,327.0,stated entry
2026-06-02T05:31:10Z,1780378270448,FETUSDT,0.276,entry_price,call,328.0,stated entry
2026-06-02T08:51:30Z,1780390290970,BTCUSDT,69446.0,entry_price,plan,329.0,stated entry
2026-06-02T10:04:58Z,1780394698304,BTCUSDT,69300.0,entry_price,call,331.0,stated entry
2026-06-02T10:08:07Z,1780394887757,BTCUSDT,69400.0,entry_price,entry,332.0,stated entry
2026-06-02T14:35:43Z,1780410943762,SEIUSDT,0.067,entry_price,call,333.0,stated entry
2026-06-02T20:06:42Z,1780430802530,NEARUSDT,2.64,entry_price,call,339.0,stated entry
2026-06-02T20:06:42Z,1780430802530,NEARUSDT,2.64,price_ref,call,339.0,price he referenced as live/current
2026-06-03T06:11:21Z,1780467081547,NEARUSDT,2.845,price_ref,partial_close,342.0,price he referenced as live/current
2026-06-03T06:11:21Z,1780467081547,NEARUSDT,2.643,entry_price,partial_close,342.0,stated entry
2026-06-03T06:11:21Z,1780467081547,NEARUSDT,2.845,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-03T06:39:45Z,1780468785709,BTCUSDT,67300.0,entry_price,call,343.0,stated entry
2026-06-03T10:55:38Z,1780484138967,NEARUSDT,2.897,price_ref,close,347.0,price he referenced as live/current
2026-06-03T10:55:38Z,1780484138967,NEARUSDT,2.643,entry_price,close,347.0,stated entry
2026-06-03T11:15:43Z,1780485343556,DEXEUSDT,21.53,entry_price,call,350.0,stated entry
2026-06-03T12:59:26Z,1780491566618,GOLD,4474.0,entry_price,call,351.0,stated entry
2026-06-03T14:22:07Z,1780496527759,GOLD,4452.0,entry_price,call,353.0,stated entry
2026-06-03T15:11:49Z,1780499509927,DEXEUSDT,19.54,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-03T15:11:49Z,1780499509927,DEXEUSDT,19.54,price_ref,partial_close,354.0,price he referenced as live/current
2026-06-03T15:11:49Z,1780499509927,DEXEUSDT,21.506,entry_price,partial_close,354.0,stated entry
2026-06-03T16:06:17Z,1780502777582,DEXEUSDT,21.506,entry_price,tp_move,355.0,stated entry
2026-06-03T16:06:17Z,1780502777582,DEXEUSDT,18.618,price_ref,tp_move,355.0,price he referenced as live/current
2026-06-03T16:06:17Z,1780502777582,DEXEUSDT,18.618,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-03T16:47:24Z,1780505244549,DEXEUSDT,18.53,price_ref,close,356.0,price he referenced as live/current
2026-06-03T16:47:24Z,1780505244549,DEXEUSDT,21.506,entry_price,close,356.0,stated entry
2026-06-03T16:55:00Z,1780505700481,GOLD,4452.0,entry_price,sl_move,358.0,stated entry
2026-06-03T17:41:29Z,1780508489017,DEXEUSDT,17.464,price_ref,tp_hit,360.0,price he referenced as live/current
2026-06-03T18:05:13Z,1780509913223,PHAUSDT,0.038,entry_price,call,361.0,stated entry
2026-06-03T19:05:38Z,1780513538818,PHAUSDT,0.04,price_ref,partial_close,362.0,price he referenced as live/current
2026-06-04T01:33:47Z,1780536827931,BTCUSDT,62800.0,entry_price,entry,369.0,stated entry
2026-06-04T05:52:37Z,1780552357168,BTCUSDT,64082.2,price_ref,close,370.0,price he referenced as live/current
2026-06-04T05:52:37Z,1780552357168,BTCUSDT,63094.1,entry_price,close,370.0,stated entry
2026-06-04T10:22:03Z,1780568523569,BTCUSDT,62800.0,entry_price,entry,371.0,stated entry
2026-06-04T10:24:16Z,1780568656168,BTCUSDT,62800.0,entry_price,call,374.0,stated entry
2026-06-04T11:43:21Z,1780573401074,BTCUSDT,62700.0,entry_price,dca,375.0,stated entry
2026-06-04T12:33:44Z,1780576424900,BTCUSDT,63600.0,price_ref,close,376.0,price he referenced as live/current
2026-06-04T12:54:49Z,1780577689419,BTCUSDT,63567.7,price_ref,update,377.0,price he referenced as live/current
2026-06-04T12:54:49Z,1780577689419,BTCUSDT,62711.2,entry_price,update,377.0,stated entry
2026-06-05T03:54:21Z,1780631661292,DEXEUSDT,20.63,entry_price,call,378.0,stated entry
2026-06-05T08:56:04Z,1780649764007,BTCUSDT,62300.0,entry_price,call,380.0,stated entry
2026-06-05T16:24:30Z,1780676670055,BTCUSDT,62300.0,entry_price,dca,382.0,stated entry
2026-06-06T08:48:44Z,1780735724240,DEXEUSDT,20.63,entry_price,sl_move,383.0,stated entry
2026-06-06T09:10:39Z,1780737039006,BTCUSDT,61000.0,entry_price,plan,384.0,stated entry
2026-06-06T09:10:39Z,1780737039006,ETHUSDT,1578.0,entry_price,plan,384.0,stated entry
2026-06-06T09:10:39Z,1780737039006,SOLUSDT,63.0,entry_price,plan,384.0,stated entry
2026-06-07T22:22:14Z,1780870934200,BTCUSDT,64100.0,price_ref,close,387.0,price he referenced as live/current
2026-06-07T22:24:15Z,1780871055820,BTCUSDT,64000.0,price_ref,update,388.0,price he referenced as live/current
2026-06-08T02:39:15Z,1780886355290,DEXEUSDT,20.382,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-08T02:39:15Z,1780886355290,DEXEUSDT,20.382,price_ref,update,389.0,price he referenced as live/current
2026-06-08T11:06:00Z,1780916760298,BTCUSDT,63123.0,entry_price,call,390.0,stated entry
2026-06-09T00:22:25Z,1780964545759,GOLD,4325.0,entry_price,call,393.0,stated entry
2026-06-09T05:08:31Z,1780981711511,BEATUSDT,4.25,entry_price,call,397.0,stated entry
2026-06-09T08:14:10Z,1780992850169,BEATUSDT,3.7131,price_ref,update,399.0,price he referenced as live/current
2026-06-09T08:14:10Z,1780992850169,BEATUSDT,4.2,entry_price,update,399.0,stated entry
2026-06-09T08:14:10Z,1780992850169,BEATUSDT,3.7131,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-09T10:54:22Z,1781002462957,BTCUSDT,62600.0,price_ref,close,400.0,price he referenced as live/current
2026-06-09T12:01:13Z,1781006473109,GOLD,4340.0,entry_price,call,404.0,stated entry
2026-06-09T13:50:29Z,1781013029123,GOLD,4361.07,price_ref,update,411.0,price he referenced as live/current
2026-06-09T14:31:10Z,1781015470513,BTCUSDT,61400.0,entry_price,call,413.0,stated entry
2026-06-09T16:55:34Z,1781024134060,BEATUSDT,4.7,entry_price,call,416.0,stated entry
2026-06-09T16:55:40Z,1781024140008,BEATUSDT,4.7,entry_price,update,417.0,stated entry
2026-06-09T23:42:36Z,1781048556336,BTCUSDT,61600.0,price_ref,close,423.0,price he referenced as live/current
2026-06-10T08:21:57Z,1781079717993,ALLOUSDT,0.425,entry_price,call,425.0,stated entry
2026-06-10T08:49:46Z,1781081386221,BTCUSDT,61100.0,entry_price,call,427.0,stated entry
2026-06-10T13:31:11Z,1781098271953,INJUSDT,5.14,entry_price,call,430.0,stated entry
2026-06-10T13:31:17Z,1781098277598,INJUSDT,5.14,price_ref,update,431.0,price he referenced as live/current
2026-06-10T13:33:14Z,1781098394852,WLDUSDT,0.515,entry_price,call,432.0,stated entry
2026-06-10T15:42:30Z,1781106150799,WLDUSDT,0.49,entry_price,dca,436.0,stated entry
2026-06-10T15:53:52Z,1781106832932,WLDUSDT,0.484,entry_price,dca,437.0,stated entry
2026-06-10T15:56:57Z,1781107017907,BTCUSDT,62700.0,price_ref,close,438.0,price he referenced as live/current
2026-06-10T16:03:48Z,1781107428947,BTCUSDT,61100.0,entry_price,update,439.0,stated entry
2026-06-10T16:03:48Z,1781107428947,BTCUSDT,63200.0,entry_price,plan,439.0,stated entry
2026-06-10T16:03:48Z,1781107428947,BTCUSDT,62668.4,price_ref,update,439.0,price he referenced as live/current
2026-06-10T17:04:13Z,1781111053598,BTCUSDT,62200.0,entry_price,call,441.0,stated entry
2026-06-11T00:10:39Z,1781136639202,SOLUSDT,63.2,entry_price,call,444.0,stated entry
2026-06-11T04:01:21Z,1781150481503,INJUSDT,5.3,price_ref,partial_close,448.0,price he referenced as live/current
2026-06-11T04:02:15Z,1781150535183,BTCUSDT,62900.0,price_ref,update,449.0,price he referenced as live/current
2026-06-11T08:37:06Z,1781167026361,INJUSDT,5.28,price_ref,close,452.0,price he referenced as live/current
2026-06-11T08:40:04Z,1781167204682,BTCUSDT,62946.0,price_ref,tp_hit,453.0,price he referenced as live/current
2026-06-11T12:59:59Z,1781182799692,BTCUSDT,62200.0,entry_price,update,457.0,stated entry
2026-06-11T13:00:57Z,1781182857344,BTCUSDT,62800.0,price_ref,plan,458.0,price he referenced as live/current
2026-06-11T13:00:57Z,1781182857344,BTCUSDT,62800.0,entry_price,plan,458.0,stated entry
2026-06-11T17:54:33Z,1781200473834,SOLUSDT,66.97,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-11T17:54:33Z,1781200473834,SOLUSDT,63.3,entry_price,sl_move,460.0,stated entry
2026-06-11T17:54:33Z,1781200473834,SOLUSDT,63.3,entry_price,update,460.0,stated entry
2026-06-11T17:54:33Z,1781200473834,SOLUSDT,66.97,price_ref,update,460.0,price he referenced as live/current
2026-06-11T19:38:19Z,1781206699326,BTCUSDT,63800.0,price_ref,plan,463.0,price he referenced as live/current
2026-06-11T19:38:19Z,1781206699326,BTCUSDT,63800.0,price_ref,close,463.0,price he referenced as live/current
2026-06-11T19:42:56Z,1781206976283,SOLUSDT,67.24,price_ref,close,465.0,price he referenced as live/current
2026-06-11T19:42:56Z,1781206976283,SOLUSDT,63.3,entry_price,close,465.0,stated entry
2026-06-12T08:54:07Z,1781254447442,BTCUSDT,63400.0,entry_price,call,467.0,stated entry
2026-06-12T15:33:06Z,1781278386567,BTCUSDT,63000.0,entry_price,plan,470.0,stated entry
2026-06-12T15:33:06Z,1781278386567,BTCUSDT,66000.0,entry_price,plan,470.0,stated entry
2026-06-13T00:24:26Z,1781310266646,BTCUSDT,63500.0,entry_price,call,474.0,stated entry
2026-06-13T00:25:23Z,1781310323922,BTCUSDT,63500.0,price_ref,update,475.0,price he referenced as live/current
2026-06-13T13:14:38Z,1781356478193,BTCUSDT,64200.0,price_ref,partial_close,479.0,price he referenced as live/current
2026-06-13T18:25:11Z,1781375111459,BTCUSDT,64200.0,price_ref,close,482.0,price he referenced as live/current
2026-06-13T18:25:11Z,1781375111459,BTCUSDT,63300.0,entry_price,plan,482.0,stated entry
2026-06-14T07:20:26Z,1781421626279,RENDERUSDT,1.76,entry_price,call,484.0,stated entry
2026-06-14T08:24:29Z,1781425469407,PYTHUSDT,0.039,entry_price,call,485.0,stated entry
2026-06-14T08:24:34Z,1781425474553,PYTHUSDT,0.039,price_ref,update,486.0,price he referenced as live/current
2026-06-14T21:29:25Z,1781472565846,BTCUSDT,63094.1,entry_price,update,487.0,stated entry
2026-06-15T02:45:54Z,1781491554825,PYTHUSDT,0.392,price_ref,close,492.0,price he referenced as live/current
2026-06-15T02:51:14Z,1781491874879,BTCUSDT,66000.0,entry_price,call,493.0,stated entry
2026-06-15T11:36:32Z,1781523392555,PYTHUSDT,0.04062,price_ref,update,494.0,price he referenced as live/current
2026-06-15T11:36:32Z,1781523392555,PYTHUSDT,0.0391,entry_price,update,494.0,stated entry
2026-06-15T11:37:24Z,1781523444201,BTCUSDT,66000.0,entry_price,entry,495.0,stated entry
2026-06-15T17:43:58Z,1781545438999,ZECUSDT,530.0,entry_price,call,500.0,stated entry
2026-06-15T17:43:58Z,1781545438999,ZECUSDT,530.0,price_ref,call,500.0,price he referenced as live/current
2026-06-15T19:08:50Z,1781550530121,XMRUSDT,357.0,entry_price,call,502.0,stated entry
2026-06-15T19:08:50Z,1781550530121,XMRUSDT,357.0,price_ref,call,502.0,price he referenced as live/current
2026-06-15T21:12:39Z,1781557959901,RENDERUSDT,1.761,entry_price,close,503.0,stated entry
2026-06-15T21:12:39Z,1781557959901,RENDERUSDT,1.779,price_ref,close,503.0,price he referenced as live/current
2026-06-16T11:14:23Z,1781608463190,WLDUSDT,0.653,entry_price,call,507.0,stated entry
2026-06-16T11:14:23Z,1781608463190,WLDUSDT,0.653,price_ref,call,507.0,price he referenced as live/current
2026-06-16T14:28:56Z,1781620136237,BTCUSDT,66200.0,entry_price,dca,511.0,stated entry
2026-06-16T14:28:56Z,1781620136237,BTCUSDT,66200.0,entry_price,tp_move,511.0,stated entry
2026-06-16T14:36:35Z,1781620595960,BTCUSDT,66200.0,entry_price,tp_hit,512.0,stated entry
2026-06-16T14:54:03Z,1781621643486,BTCUSDT,65634.5,price_ref,update,513.0,price he referenced as live/current
2026-06-16T14:54:03Z,1781621643486,BTCUSDT,67119.9,entry_price,update,513.0,stated entry
2026-06-16T14:57:27Z,1781621847069,BTCUSDT,64000.0,entry_price,plan,514.0,stated entry
2026-06-16T14:57:27Z,1781621847069,BTCUSDT,67000.0,entry_price,plan,514.0,stated entry
2026-06-16T15:10:38Z,1781622638354,HYPEUSDT,60.0,entry_price,call,516.0,stated entry
2026-06-16T15:37:22Z,1781624242192,BTCUSDT,66700.0,entry_price,plan,517.0,stated entry
2026-06-16T16:48:15Z,1781628495555,PORTALUSDT,0.01635,price_ref,call,518.0,price he referenced as live/current
2026-06-16T16:48:15Z,1781628495555,PORTALUSDT,0.01635,entry_price,call,518.0,stated entry
2026-06-16T19:54:59Z,1781639699585,PORTALUSDT,0.01515,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-16T19:54:59Z,1781639699585,PORTALUSDT,0.01631,entry_price,sl_move,519.0,stated entry
2026-06-16T19:54:59Z,1781639699585,PORTALUSDT,0.01515,price_ref,partial_close,519.0,price he referenced as live/current
2026-06-16T19:54:59Z,1781639699585,PORTALUSDT,0.01515,price_ref,sl_move,519.0,price he referenced as live/current
2026-06-16T19:54:59Z,1781639699585,PORTALUSDT,0.01631,entry_price,partial_close,519.0,stated entry
2026-06-16T19:57:22Z,1781639842251,WLDUSDT,0.653,entry_price,dca,520.0,stated entry
2026-06-16T19:57:22Z,1781639842251,WLDUSDT,0.653,entry_price,dca,520.0,stated entry
2026-06-16T21:30:43Z,1781645443021,HBARUSDT,0.08123,entry_price,call,524.0,stated entry
2026-06-16T21:30:43Z,1781645443021,HBARUSDT,0.08123,price_ref,call,524.0,price he referenced as live/current
2026-06-17T01:40:49Z,1781660449596,WLDUSDT,0.7079,price_ref,update,525.0,price he referenced as live/current
2026-06-17T01:40:49Z,1781660449596,WLDUSDT,0.6545,entry_price,update,525.0,stated entry
2026-06-17T01:40:49Z,1781660449596,WLDUSDT,0.7079,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-17T12:18:38Z,1781698718234,BTCUSDT,64700.0,entry_price,call,526.0,stated entry
2026-06-17T12:18:38Z,1781698718234,BTCUSDT,64700.0,price_ref,call,526.0,price he referenced as live/current
2026-06-17T12:20:38Z,1781698838578,BTCUSDT,63900.0,entry_price,plan,527.0,stated entry
2026-06-17T12:22:43Z,1781698963498,HBARUSDT,0.08123,entry_price,stopped_out,528.0,stated entry
2026-06-17T13:15:46Z,1781702146648,LDOUSDT,0.288,price_ref,call,529.0,price he referenced as live/current
2026-06-17T13:15:46Z,1781702146648,LDOUSDT,0.288,entry_price,call,529.0,stated entry
2026-06-17T13:16:29Z,1781702189461,TAOUSDT,256.05,price_ref,entry,530.0,price he referenced as live/current
2026-06-17T13:16:29Z,1781702189461,TAOUSDT,256.05,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-17T13:16:29Z,1781702189461,TAOUSDT,249.66,entry_price,entry,530.0,stated entry
2026-06-17T13:53:16Z,1781704396884,BTCUSDT,65257.6,price_ref,update,531.0,price he referenced as live/current
2026-06-17T13:53:16Z,1781704396884,BTCUSDT,64736.5,entry_price,update,531.0,stated entry
2026-06-17T13:53:16Z,1781704396884,BTCUSDT,65257.6,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-17T16:28:07Z,1781713687267,BTCUSDT,66021.6,price_ref,update,532.0,price he referenced as live/current
2026-06-17T16:29:48Z,1781713788342,BTCUSDT,64736.5,entry_price,partial_close,533.0,stated entry
2026-06-17T16:29:48Z,1781713788342,BTCUSDT,66370.9,price_ref,partial_close,533.0,price he referenced as live/current
2026-06-17T16:29:48Z,1781713788342,BTCUSDT,66370.9,card_mark_price,screenshot,,mark price on an exchange share card — the tightest timestamp/price pair available
2026-06-17T16:56:33Z,1781715393528,BTCUSDT,64700.0,entry_price,sl_move,535.0,stated entry
2026-06-17T18:10:27Z,1781719827142,BTCUSDT,64700.0,entry_price,breakeven,536.0,stated entry
2026-06-17T19:54:34Z,1781726074716,BTCUSDT,63800.0,entry_price,plan,537.0,stated entry
2026-06-17T20:00:41Z,1781726441101,BTCUSDT,64600.0,entry_price,dca,538.0,stated entry
2026-06-17T20:04:20Z,1781726660926,BTCUSDT,64300.0,price_ref,call,539.0,price he referenced as live/current
2026-06-17T20:04:20Z,1781726660926,BTCUSDT,64300.0,entry_price,call,539.0,stated entry
2026-06-17T20:08:23Z,1781726903236,BTCUSDT,64500.0,entry_price,update,540.0,stated entry
2026-06-17T20:08:23Z,1781726903236,BTCUSDT,64260.0,entry_price,tp_set,540.0,stated entry
2026-06-18T08:40:04Z,1781772004013,ETHUSDT,1750.0,price_ref,call,541.0,price he referenced as live/current
2026-06-18T08:40:04Z,1781772004013,ETHUSDT,1750.0,entry_price,call,541.0,stated entry
2026-06-18T08:41:15Z,1781772075844,XAU,4299.0,entry_price,plan,542.0,stated entry
2026-06-18T09:12:48Z,1781773968464,LABUSDT,20.0,entry_price,plan,543.0,stated entry
2026-06-18T15:18:26Z,1781795906623,BTCUSDT,63900.0,entry_price,dca,545.0,stated entry
2026-06-18T15:58:18Z,1781798298732,ETHUSDT,1750.0,entry_price,stopped_out,548.0,stated entry
