position_id,symbol,side,action,time_utc,time_ms,price,portion_pct,msg,note,msg_url
BEATUSDT-2026-05-23-short,BEATUSDT,short,stop_move,2026-05-23T06:28:32Z,1779517712773.0,1.27,,196,into_profit,https://discord.com/channels/1042855255089623100/1501271173588193290/1507631301753045062
JCTUSDT-2026-05-23-short,JCTUSDT,short,signal,2026-05-23T07:35:06Z,1779521706159.0,0.004,,197,CMP,https://discord.com/channels/1042855255089623100/1501271173588193290/1507648051228180510
JCTUSDT-2026-05-23-short,JCTUSDT,short,stop_set,2026-05-23T07:35:06Z,1779521706159.0,0.00426,,197,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1507648051228180510
JCTUSDT-2026-05-23-short,JCTUSDT,short,target_set,2026-05-23T07:35:06Z,1779521706159.0,0.00369,,197,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1507648051228180510
JCTUSDT-2026-05-23-short,JCTUSDT,short,entry,2026-05-23T07:35:06Z,1779521706159.0,0.004,,197,,https://discord.com/channels/1042855255089623100/1501271173588193290/1507648051228180510
ATOMUSDT-2026-05-23-short,ATOMUSDT,short,signal,2026-05-23T07:40:27Z,1779522027748.0,,,201,,https://discord.com/channels/1042855255089623100/1501271173588193290/1507649400069951499
HYPEUSDT-2026-05-23-long,HYPEUSDT,long,signal,2026-05-23T07:45:52Z,1779522352769.0,54.8,,202,"CMP; his own fill came a few minutes after he posted, at 54.991",https://discord.com/channels/1042855255089623100/1501271173588193290/1507650763307094026
HYPEUSDT-2026-05-23-long,HYPEUSDT,long,stop_set,2026-05-23T07:45:52Z,1779522352769.0,53.9,,202,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1507650763307094026
HYPEUSDT-2026-05-23-long,HYPEUSDT,long,target_set,2026-05-23T07:45:52Z,1779522352769.0,56.4,,202,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1507650763307094026
HYPEUSDT-2026-05-23-long,HYPEUSDT,long,entry,2026-05-23T07:45:52Z,1779522352769.0,54.991,,202,,https://discord.com/channels/1042855255089623100/1501271173588193290/1507650763307094026
JCTUSDT-2026-05-23-short,JCTUSDT,short,stop_move,2026-05-23T07:52:47Z,1779522767687.0,0.004,,204,to_entry,https://discord.com/channels/1042855255089623100/1501271173588193290/1507652503599059055
JCTUSDT-2026-05-23-short,JCTUSDT,short,partial_close,2026-05-23T07:52:47Z,1779522767687.0,0.00387,10.0,204,took only 10% because BTC might bounce; capped follower trims at 10-20%,https://discord.com/channels/1042855255089623100/1501271173588193290/1507652503599059055
SUIUSDT-2026-05-23-long,SUIUSDT,long,signal,2026-05-23T08:13:43Z,1779524023744.0,1.0,,187,"entry 1, taken on half risk",https://discord.com/channels/1042855255089623100/1501271173588193290/1507368753677992070
SUIUSDT-2026-05-23-long,SUIUSDT,long,stop_set,2026-05-23T08:13:43Z,1779524023744.0,0.95,,187,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1507368753677992070
SUIUSDT-2026-05-23-long,SUIUSDT,long,target_set,2026-05-23T08:13:43Z,1779524023744.0,1.05,,187,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1507368753677992070
SUIUSDT-2026-05-23-long,SUIUSDT,long,target_set,2026-05-23T08:13:43Z,1779524023744.0,1.11,,187,TP2 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1507368753677992070
SUIUSDT-2026-05-23-long,SUIUSDT,long,entry,2026-05-23T08:13:43Z,1779524023744.0,1.0014,,187,,https://discord.com/channels/1042855255089623100/1501271173588193290/1507368753677992070
HYPEUSDT-2026-05-23-long,HYPEUSDT,long,target_move,2026-05-23T08:50:21Z,1779526221384.0,58.0,,209,new targets 58,https://discord.com/channels/1042855255089623100/1501271173588193290/1507666989454200832
HYPEUSDT-2026-05-23-long,HYPEUSDT,long,exit,2026-05-23T08:50:21Z,1779526221384.0,,100.0,230,manual_close,https://discord.com/channels/1042855255089623100/1501271173588193290/1507794690198736996
BEATUSDT-2026-05-23-short,BEATUSDT,short,exit,2026-05-23T08:51:29Z,1779526289436.0,,100.0,210,breakeven,https://discord.com/channels/1042855255089623100/1501271173588193290/1507667274885103696
JCTUSDT-2026-05-23-short,JCTUSDT,short,target_move,2026-05-23T08:59:29Z,1779526769198.0,0.00375,,211,new targets 0.00375,https://discord.com/channels/1042855255089623100/1501271173588193290/1507669287152783431
BTCUSDT-2026-05-23-long,BTCUSDT,long,signal,2026-05-23T14:16:47Z,1779545807322.0,75100.0,,198,"75.1k CMP in the written call; his own fill on the challenge account was 75,166.50 and the main-account card shows 75,197.20",https://discord.com/channels/1042855255089623100/1501271173588193290/1507648122581680128
BTCUSDT-2026-05-23-long,BTCUSDT,long,stop_set,2026-05-23T14:16:47Z,1779545807322.0,72200.0,,198,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1507648122581680128
BTCUSDT-2026-05-23-long,BTCUSDT,long,target_set,2026-05-23T14:16:47Z,1779545807322.0,76600.0,,198,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1507648122581680128
BTCUSDT-2026-05-23-long,BTCUSDT,long,target_set,2026-05-23T14:16:47Z,1779545807322.0,78000.0,,198,TP2 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1507648122581680128
BTCUSDT-2026-05-23-long,BTCUSDT,long,entry,2026-05-23T14:16:47Z,1779545807322.0,75197.2,,198,,https://discord.com/channels/1042855255089623100/1501271173588193290/1507648122581680128
BTCUSDT-2026-05-23-long,BTCUSDT,long,stop_move,2026-05-23T14:21:34Z,1779546094491.0,72220.0,,223,adjustment,https://discord.com/channels/1042855255089623100/1501271173588193290/1507750343306510447
FILUSDT-2026-05-23-long,FILUSDT,long,signal,2026-05-23T15:13:54Z,1779549234727.0,0.955,,227,0.946 limit or 0.955 CMP; the CMP option is the one his closed card shows,https://discord.com/channels/1042855255089623100/1501271173588193290/1507763514410930216
FILUSDT-2026-05-23-long,FILUSDT,long,stop_set,2026-05-23T15:13:54Z,1779549234727.0,0.892,,227,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1507763514410930216
FILUSDT-2026-05-23-long,FILUSDT,long,target_set,2026-05-23T15:13:54Z,1779549234727.0,1.0,,227,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1507763514410930216
FILUSDT-2026-05-23-long,FILUSDT,long,entry,2026-05-23T15:13:54Z,1779549234727.0,0.955,,227,,https://discord.com/channels/1042855255089623100/1501271173588193290/1507763514410930216
SUIUSDT-2026-05-23-long,SUIUSDT,long,partial_close,2026-05-23T18:18:48Z,1779560328951.0,1.0539,,232,"'took some here' at +524.3% on the 100x; he had said he would take 25% only, but never confirmed the size",https://discord.com/channels/1042855255089623100/1501271173588193290/1507810046959161707
FILUSDT-2026-05-23-long,FILUSDT,long,exit,2026-05-23T20:42:34Z,1779568954278.0,1.0,100.0,234,take_profit,https://discord.com/channels/1042855255089623100/1501271173588193290/1507846224202694776
SUIUSDT-2026-05-23-long,SUIUSDT,long,target_move,2026-05-23T20:43:25Z,1779569005996.0,1.1,,236,new targets 1.1,https://discord.com/channels/1042855255089623100/1501271173588193290/1507846441123709070
SUIUSDT-2026-05-23-long,SUIUSDT,long,exit,2026-05-23T21:09:16Z,1779570556477.0,1.089,100.0,242,take_profit,https://discord.com/channels/1042855255089623100/1501271173588193290/1507852972460216501
BTCUSDT-2026-05-23-long,BTCUSDT,long,partial_close,2026-05-23T23:33:55Z,1779579235746.0,77000.0,25.0,246,revealed only when he closed - 'took 25% earlier at 77k'; the actual trim time was never stated,https://discord.com/channels/1042855255089623100/1501271173588193290/1507889347804790936
BTCUSDT-2026-05-23-long,BTCUSDT,long,exit,2026-05-23T23:33:55Z,1779579235746.0,76609.2,100.0,247,manual_close,https://discord.com/channels/1042855255089623100/1501271173588193290/1507889602613088368
BTCUSDT-2026-05-24-long,BTCUSDT,long,signal,2026-05-24T04:56:03Z,1779598563021.0,76750.0,,248,"76,750 CMP; he had said he wanted 75.7k (msg 248) but entered a full 1k higher five hours later",https://discord.com/channels/1042855255089623100/1501271173588193290/1507889791742644235
BTCUSDT-2026-05-24-long,BTCUSDT,long,stop_set,2026-05-24T04:56:03Z,1779598563021.0,74000.0,,248,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1507889791742644235
BTCUSDT-2026-05-24-long,BTCUSDT,long,target_set,2026-05-24T04:56:03Z,1779598563021.0,78000.0,,248,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1507889791742644235
BTCUSDT-2026-05-24-long,BTCUSDT,long,entry,2026-05-24T04:56:03Z,1779598563021.0,76754.6,,248,,https://discord.com/channels/1042855255089623100/1501271173588193290/1507889791742644235
WLDUSDT-2026-05-25-long,WLDUSDT,long,signal,2026-05-25T09:08:46Z,1779700126427.0,,,259,"he flagged CMP with a 0.28 stop for anyone who wanted it, but said he would wait for a better entry himself and would signal - he got in at 0.302",https://discord.com/channels/1042855255089623100/1501271173588193290/1508396400071938109
WLDUSDT-2026-05-25-long,WLDUSDT,long,stop_set,2026-05-25T09:08:46Z,1779700126427.0,0.28,,259,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1508396400071938109
WLDUSDT-2026-05-25-long,WLDUSDT,long,entry,2026-05-25T10:51:28Z,1779706288492.0,0.3023,,259,,https://discord.com/channels/1042855255089623100/1501271173588193290/1508396400071938109
WLDUSDT-2026-05-25-long,WLDUSDT,long,target_move,2026-05-25T17:49:52Z,1779731392060.0,0.32,,262,new targets 0.32|0.33,https://discord.com/channels/1042855255089623100/1501271173588193290/1508527537641492510
WLDUSDT-2026-05-25-long,WLDUSDT,long,partial_close,2026-05-25T17:49:52Z,1779731392060.0,0.3117,30.0,262,took 30% off and told followers they could take more like 50% since his entry was not the best,https://discord.com/channels/1042855255089623100/1501271173588193290/1508527537641492510
WLDUSDT-2026-05-25-long,WLDUSDT,long,exit,2026-05-25T18:35:21Z,1779734121520.0,0.32,100.0,266,take_profit,https://discord.com/channels/1042855255089623100/1501271173588193290/1508548926666440937
TAOUSDT-2026-05-26-long,TAOUSDT,long,signal,2026-05-26T05:42:49Z,1779774169537.0,287.0,,268,"CMP, 50% of size at the call with the other 50% reserved for a DCA around 270-275",https://discord.com/channels/1042855255089623100/1501271173588193290/1508706959384117248
TAOUSDT-2026-05-26-long,TAOUSDT,long,stop_set,2026-05-26T05:42:49Z,1779774169537.0,268.0,,268,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1508706959384117248
TAOUSDT-2026-05-26-long,TAOUSDT,long,target_set,2026-05-26T05:42:49Z,1779774169537.0,300.0,,268,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1508706959384117248
TAOUSDT-2026-05-26-long,TAOUSDT,long,target_set,2026-05-26T05:42:49Z,1779774169537.0,315.0,,268,TP2 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1508706959384117248
TAOUSDT-2026-05-26-long,TAOUSDT,long,entry,2026-05-26T05:42:49Z,1779774169537.0,276.63,,268,,https://discord.com/channels/1042855255089623100/1501271173588193290/1508706959384117248
RENDERUSDT-2026-05-26-long,RENDERUSDT,long,signal,2026-05-26T07:46:30Z,1779781590466.0,2.33,,270,2.33 CMP with 50% of size now and 50% saved for a later DCA whose level was never given,https://discord.com/channels/1042855255089623100/1501271173588193290/1508738085016567928
RENDERUSDT-2026-05-26-long,RENDERUSDT,long,stop_set,2026-05-26T07:46:30Z,1779781590466.0,2.13,,270,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1508738085016567928
RENDERUSDT-2026-05-26-long,RENDERUSDT,long,entry,2026-05-26T07:46:30Z,1779781590466.0,2.333,,270,,https://discord.com/channels/1042855255089623100/1501271173588193290/1508738085016567928
RENDERUSDT-2026-05-26-long,RENDERUSDT,long,partial_close,2026-05-26T10:49:37Z,1779792577617.0,2.416,50.0,273,+320.66% at 90x,https://discord.com/channels/1042855255089623100/1501271173588193290/1508784168467828776
RENDERUSDT-2026-05-26-long,RENDERUSDT,long,exit,2026-05-26T12:22:22Z,1779798142898.0,,100.0,274,stop_loss,https://discord.com/channels/1042855255089623100/1501271173588193290/1508807510948057202
BTCUSDT-2026-05-24-long,BTCUSDT,long,exit,2026-05-26T14:27:42Z,1779805662037.0,77906.3,100.0,280,take_profit,https://discord.com/channels/1042855255089623100/1501271173588193290/1508843675482849353
BTCUSDT-2026-05-27-long,BTCUSDT,long,signal,2026-05-27T00:18:30Z,1779841110582.0,75900.0,,281,"75.9k CMP for 50% of size, 25% for the DCA at 75k, 25% held in reserve",https://discord.com/channels/1042855255089623100/1501271173588193290/1508987730477060248
BTCUSDT-2026-05-27-long,BTCUSDT,long,stop_set,2026-05-27T00:18:30Z,1779841110582.0,73500.0,,281,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1508987730477060248
BTCUSDT-2026-05-27-long,BTCUSDT,long,target_set,2026-05-27T00:18:30Z,1779841110582.0,77000.0,,281,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1508987730477060248
BTCUSDT-2026-05-27-long,BTCUSDT,long,entry,2026-05-27T00:18:30Z,1779841110582.0,75900.0,,281,,https://discord.com/channels/1042855255089623100/1501271173588193290/1508987730477060248
TAOUSDT-2026-05-26-long,TAOUSDT,long,dca_fill,2026-05-27T03:55:16Z,1779854116943.0,271.1,,285,"the reserved 50% add, inside the 270-275 zone he had flagged; confirmed filled in msg 286 where his card shows the blended entry at 276.63",https://discord.com/channels/1042855255089623100/1501271173588193290/1509042283108892712
TAOUSDT-2026-05-26-long,TAOUSDT,long,stop_move,2026-05-27T03:55:16Z,1779854116943.0,265.0,,285,tighten,https://discord.com/channels/1042855255089623100/1501271173588193290/1509042283108892712
TAOUSDT-2026-05-26-long,TAOUSDT,long,target_move,2026-05-27T15:41:39Z,1779896499851.0,282.0,,287,new targets 282|286,https://discord.com/channels/1042855255089623100/1501271173588193290/1509220049909715076
TAOUSDT-2026-05-26-long,TAOUSDT,long,partial_close,2026-05-27T15:41:39Z,1779896499851.0,280.0,10.0,287,"offloading only, because the position was heavy after the DCA; told followers not to take anything below 280",https://discord.com/channels/1042855255089623100/1501271173588193290/1509220049909715076
TAOUSDT-2026-05-26-long,TAOUSDT,long,stop_move,2026-05-28T00:18:40Z,1779927520848.0,263.0,,288,widen,https://discord.com/channels/1042855255089623100/1501271173588193290/1509350161401253999
BTCUSDT-2026-05-27-long,BTCUSDT,long,exit,2026-05-28T04:43:24Z,1779943404929.0,,100.0,290,stop_loss,https://discord.com/channels/1042855255089623100/1501271173588193290/1509416784065859685
TAOUSDT-2026-05-26-long,TAOUSDT,long,exit,2026-05-28T04:43:24Z,1779943404929.0,,100.0,290,stop_loss,https://discord.com/channels/1042855255089623100/1501271173588193290/1509416784065859685
BTCUSDT-2026-05-28-long,BTCUSDT,long,signal,2026-05-28T04:44:12Z,1779943452553.0,73000.0,,291,"73k, taken within a minute of the previous long being stopped; 'go lower than usual'",https://discord.com/channels/1042855255089623100/1501271173588193290/1509416983815393310
BTCUSDT-2026-05-28-long,BTCUSDT,long,stop_set,2026-05-28T04:44:12Z,1779943452553.0,72000.0,,291,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1509416983815393310
BTCUSDT-2026-05-28-long,BTCUSDT,long,target_set,2026-05-28T04:44:12Z,1779943452553.0,75000.0,,291,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1509416983815393310
BTCUSDT-2026-05-28-long,BTCUSDT,long,target_set,2026-05-28T04:44:12Z,1779943452553.0,76000.0,,291,TP2 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1509416983815393310
BTCUSDT-2026-05-28-long,BTCUSDT,long,entry,2026-05-28T04:44:12Z,1779943452553.0,73141.2,,291,,https://discord.com/channels/1042855255089623100/1501271173588193290/1509416983815393310
GOLD-2026-05-28-unknown,GOLD,,signal,2026-05-28T14:16:30Z,1779977790429.0,,,294,,https://discord.com/channels/1042855255089623100/1501271173588193290/1509561007306051786
GOLD-2026-05-28-unknown,GOLD,,exit,2026-05-28T14:16:30Z,1779977790429.0,,100.0,294,unknown,https://discord.com/channels/1042855255089623100/1501271173588193290/1509561007306051786
ETHUSDT-2026-05-28-long,ETHUSDT,long,signal,2026-05-28T15:48:42Z,1779983322516.0,,,296,no entry level was published with the idea - only a 1950 stop; his own fill (1988.23) surfaced two hours later in a share card,https://discord.com/channels/1042855255089623100/1501271173588193290/1509584210560815294
ETHUSDT-2026-05-28-long,ETHUSDT,long,stop_set,2026-05-28T15:48:42Z,1779983322516.0,1950.0,,296,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1509584210560815294
ETHUSDT-2026-05-28-long,ETHUSDT,long,target_set,2026-05-28T15:48:42Z,1779983322516.0,2020.0,,296,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1509584210560815294
ETHUSDT-2026-05-28-long,ETHUSDT,long,target_set,2026-05-28T15:48:42Z,1779983322516.0,2030.0,,296,TP2 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1509584210560815294
ADAUSDT-2026-05-28-long,ADAUSDT,long,signal,2026-05-28T17:23:18Z,1779988998070.0,0.234,,297,0.234 CMP,https://discord.com/channels/1042855255089623100/1501271173588193290/1509608015559397406
ADAUSDT-2026-05-28-long,ADAUSDT,long,stop_set,2026-05-28T17:23:18Z,1779988998070.0,0.226,,297,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1509608015559397406
ADAUSDT-2026-05-28-long,ADAUSDT,long,target_set,2026-05-28T17:23:18Z,1779988998070.0,0.2386,,297,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1509608015559397406
ADAUSDT-2026-05-28-long,ADAUSDT,long,target_set,2026-05-28T17:23:18Z,1779988998070.0,0.246,,297,TP2 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1509608015559397406
ADAUSDT-2026-05-28-long,ADAUSDT,long,entry,2026-05-28T17:23:18Z,1779988998070.0,0.2343,,297,,https://discord.com/channels/1042855255089623100/1501271173588193290/1509608015559397406
ETHUSDT-2026-05-28-long,ETHUSDT,long,entry,2026-05-28T17:49:03Z,1779990543798.0,1988.23,,296,,https://discord.com/channels/1042855255089623100/1501271173588193290/1509584210560815294
ADAUSDT-2026-05-28-long,ADAUSDT,long,target_move,2026-05-28T18:18:26Z,1779992306740.0,0.2386,,299,new targets 0.2386|0.246,https://discord.com/channels/1042855255089623100/1501271173588193290/1509621893127471105
ETHUSDT-2026-05-28-long,ETHUSDT,long,stop_move,2026-05-29T02:49:14Z,1780022954964.0,1988.23,,300,to_entry,https://discord.com/channels/1042855255089623100/1501271173588193290/1509750441095987320
ETHUSDT-2026-05-28-long,ETHUSDT,long,target_move,2026-05-29T09:40:35Z,1780047635711.0,2020.0,,302,new targets 2020|2030,https://discord.com/channels/1042855255089623100/1501271173588193290/1509853959651590154
ETHUSDT-2026-05-28-long,ETHUSDT,long,partial_close,2026-05-29T09:40:35Z,1780047635711.0,2015.08,20.0,302,"+132.39% at 100x, taken with the stop already at entry",https://discord.com/channels/1042855255089623100/1501271173588193290/1509853959651590154
BTCUSDT-2026-05-28-long,BTCUSDT,long,target_move,2026-05-29T15:35:56Z,1780068956986.0,74200.0,,303,new targets 74200|75000|76000,https://discord.com/channels/1042855255089623100/1501271173588193290/1509943387560869949
NEARUSDT-2026-05-29-long,NEARUSDT,long,signal,2026-05-29T16:10:23Z,1780071023109.0,2.56,,304,2.56 CMP; billed as the last signal of the month,https://discord.com/channels/1042855255089623100/1501271173588193290/1509952053508706365
NEARUSDT-2026-05-29-long,NEARUSDT,long,stop_set,2026-05-29T16:10:23Z,1780071023109.0,2.392,,304,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1509952053508706365
BTCUSDT-2026-05-28-long,BTCUSDT,long,partial_close,2026-05-29T19:15:55Z,1780082155018.0,74200.0,25.0,306,took the planned first TP,https://discord.com/channels/1042855255089623100/1501271173588193290/1509998744119283833
ADAUSDT-2026-05-28-long,ADAUSDT,long,exit,2026-05-30T05:32:55Z,1780119175230.0,0.2385,100.0,307,take_profit,https://discord.com/channels/1042855255089623100/1501271173588193290/1510154018142556161
XPLUSDT-2026-05-30-long,XPLUSDT,long,signal,2026-05-30T05:46:54Z,1780120014026.0,0.0916,,308,0.0916 CMP,https://discord.com/channels/1042855255089623100/1501271173588193290/1510157536307839146
XPLUSDT-2026-05-30-long,XPLUSDT,long,stop_set,2026-05-30T05:46:54Z,1780120014026.0,0.0846,,308,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1510157536307839146
XPLUSDT-2026-05-30-long,XPLUSDT,long,entry,2026-05-30T05:46:54Z,1780120014026.0,0.0918,,308,,https://discord.com/channels/1042855255089623100/1501271173588193290/1510157536307839146
XPLUSDT-2026-05-30-long,XPLUSDT,long,target_move,2026-05-30T07:38:53Z,1780126733855.0,0.0965,,309,new targets 0.0965,https://discord.com/channels/1042855255089623100/1501271173588193290/1510185721313624144
SOLUSDT-2026-05-31-long,SOLUSDT,long,signal,2026-05-31T12:24:11Z,1780230251767.0,82.69,,310,"82.69 CMP, swing",https://discord.com/channels/1042855255089623100/1501271173588193290/1510619906905735301
SOLUSDT-2026-05-31-long,SOLUSDT,long,stop_set,2026-05-31T12:24:11Z,1780230251767.0,78.0,,310,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1510619906905735301
SOLUSDT-2026-05-31-long,SOLUSDT,long,target_set,2026-05-31T12:24:11Z,1780230251767.0,87.69,,310,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1510619906905735301
SOLUSDT-2026-05-31-long,SOLUSDT,long,entry,2026-05-31T12:24:11Z,1780230251767.0,82.69,,310,,https://discord.com/channels/1042855255089623100/1501271173588193290/1510619906905735301
BTCUSDT-2026-05-28-long,BTCUSDT,long,target_move,2026-05-31T12:36:26Z,1780230986613.0,74300.0,,311,new targets 74300|75000,https://discord.com/channels/1042855255089623100/1501271173588193290/1510622989073514750
BTCUSDT-2026-05-28-long,BTCUSDT,long,target_move,2026-05-31T23:06:55Z,1780268815017.0,74500.0,,312,new targets 74500,https://discord.com/channels/1042855255089623100/1501271173588193290/1510781652899729470
BTCUSDT-2026-05-28-long,BTCUSDT,long,exit,2026-06-01T13:56:20Z,1780322180296.0,,100.0,313,stop_loss,https://discord.com/channels/1042855255089623100/1501271173588193290/1511005483102900537
RAYUSDT-2026-06-01-long,RAYUSDT,long,signal,2026-06-01T13:57:12Z,1780322232766.0,0.697,,314,0.697 CMP; he later noted followers likely got a better fill near 0.69 because it dumped as the call went out,https://discord.com/channels/1042855255089623100/1501271173588193290/1511005703178031205
RAYUSDT-2026-06-01-long,RAYUSDT,long,stop_set,2026-06-01T13:57:12Z,1780322232766.0,0.6746,,314,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1511005703178031205
RAYUSDT-2026-06-01-long,RAYUSDT,long,target_set,2026-06-01T13:57:12Z,1780322232766.0,0.719,,314,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1511005703178031205
RAYUSDT-2026-06-01-long,RAYUSDT,long,target_set,2026-06-01T13:57:12Z,1780322232766.0,0.731,,314,TP2 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1511005703178031205
RAYUSDT-2026-06-01-long,RAYUSDT,long,entry,2026-06-01T13:57:12Z,1780322232766.0,0.7005,,314,,https://discord.com/channels/1042855255089623100/1501271173588193290/1511005703178031205
BNBUSDT-2026-06-01-long,BNBUSDT,long,signal,2026-06-01T14:50:57Z,1780325457941.0,680.0,,317,"680, initially posted as an idea he was not taking himself",https://discord.com/channels/1042855255089623100/1501271173588193290/1511019230542299289
BNBUSDT-2026-06-01-long,BNBUSDT,long,stop_set,2026-06-01T14:50:57Z,1780325457941.0,652.0,,317,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1511019230542299289
BNBUSDT-2026-06-01-long,BNBUSDT,long,entry,2026-06-01T16:23:14Z,1780330994042.0,676.49,,317,,https://discord.com/channels/1042855255089623100/1501271173588193290/1511019230542299289
BTCUSDT-2026-06-01-long,BTCUSDT,long,signal,2026-06-01T17:37:01Z,1780335421026.0,71500.0,,321,71.5k CMP,https://discord.com/channels/1042855255089623100/1501271173588193290/1511061018749571203
BTCUSDT-2026-06-01-long,BTCUSDT,long,stop_set,2026-06-01T17:37:01Z,1780335421026.0,70000.0,,321,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1511061018749571203
BTCUSDT-2026-06-01-long,BTCUSDT,long,target_set,2026-06-01T17:37:01Z,1780335421026.0,74000.0,,321,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1511061018749571203
BTCUSDT-2026-06-01-long,BTCUSDT,long,target_set,2026-06-01T17:37:01Z,1780335421026.0,75000.0,,321,TP2 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1511061018749571203
BTCUSDT-2026-06-01-long,BTCUSDT,long,entry,2026-06-01T17:37:01Z,1780335421026.0,71514.9,,321,,https://discord.com/channels/1042855255089623100/1501271173588193290/1511061018749571203
BTCUSDT-2026-06-01-long,BTCUSDT,long,exit,2026-06-01T18:12:12Z,1780337532634.0,71551.3,100.0,322,manual_close,https://discord.com/channels/1042855255089623100/1501271173588193290/1511069875475583046
RAYUSDT-2026-06-01-long,RAYUSDT,long,exit,2026-06-01T18:18:51Z,1780337931885.0,0.7128,100.0,324,manual_close,https://discord.com/channels/1042855255089623100/1501271173588193290/1511072310357004509
BNBUSDT-2026-06-01-long,BNBUSDT,long,target_move,2026-06-01T19:21:47Z,1780341707490.0,700.0,,325,new targets 700,https://discord.com/channels/1042855255089623100/1501271173588193290/1511087386090799164
XPLUSDT-2026-05-30-long,XPLUSDT,long,exit,2026-06-02T04:06:26Z,1780373186060.0,0.0958,100.0,327,take_profit,https://discord.com/channels/1042855255089623100/1501271173588193290/1511219416782737429
FETUSDT-2026-06-02-long,FETUSDT,long,signal,2026-06-02T05:31:10Z,1780378270448.0,0.276,,328,"0.276 CMP, taken late in the move",https://discord.com/channels/1042855255089623100/1501271173588193290/1511240742251663465
FETUSDT-2026-06-02-long,FETUSDT,long,stop_set,2026-06-02T05:31:10Z,1780378270448.0,0.249,,328,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1511240742251663465
FETUSDT-2026-06-02-long,FETUSDT,long,target_set,2026-06-02T05:31:10Z,1780378270448.0,0.3,,328,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1511240742251663465
FETUSDT-2026-06-02-long,FETUSDT,long,target_set,2026-06-02T05:31:10Z,1780378270448.0,0.35,,328,TP2 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1511240742251663465
FETUSDT-2026-06-02-long,FETUSDT,long,entry,2026-06-02T05:31:10Z,1780378270448.0,0.276,,328,,https://discord.com/channels/1042855255089623100/1501271173588193290/1511240742251663465
BTCUSDT-2026-06-02-long,BTCUSDT,long,signal,2026-06-02T08:51:30Z,1780390290970.0,69300.0,,329,"69.3k CMP, corrected to 69.4k four minutes later; first published 73 minutes earlier as a 69,446 idea he said he was not taking",https://discord.com/channels/1042855255089623100/1501271173588193290/1511291159975035012
BTCUSDT-2026-06-02-long,BTCUSDT,long,stop_set,2026-06-02T08:51:30Z,1780390290970.0,66500.0,,329,published stop,https://discord.com/channels/1042855255089623100/1501271173588193290/1511291159975035012
BTCUSDT-2026-06-02-long,BTCUSDT,long,target_set,2026-06-02T08:51:30Z,1780390290970.0,73000.0,,329,TP1 as published,https://discord.com/channels/1042855255089623100/1501271173588193290/1511291159975035012
BNBUSDT-2026-06-01-long,BNBUSDT,long,partial_close,2026-06-02T09:31:16Z,1780392676389.0,,20.0,330,,https://discord.com/channels/1042855255089623100/1501271173588193290/1511301165147488397
